Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
BRAF;HS052755;0.0124;22061;62;0;6557;22;3049;673;0005829, 0005634, 0005886, 0005524, 0005509, 0004674, 0005057, 0000186, 0071277, 0008543, 0043066, 0048011, 0009887, 0070374, 0010628, 0033138, 0070849, 0007264, 0007268;04810, 04730, 05212, 05211, 05210, 04910, 04650, 04720, 05034, 05219, 05214, 05223, 05213, 05215, 04914, 05200, 04726, 05160, 04722, 05216, 05220, 05221, 05218, 05205, 04010, 04015, 04510, 04062, 04270, 04150, 04012;;;;7q34;7
CTC1;HS054183;0.0123;161;39;0;55;7;3049;80169;0070188, 0003697, 0048539, 0071425, 0035264, 0045740, 0048146, 0010389, 0090399, 0006974, 0048536, 0000723, 0010833;;;;;17p13.1;17
DPYSL5;HS050848;0.0122;386;9;0;127;8;3049;56896;0005829, 0030425, 0043025, 0043234, 0016812, 0007411, 0006208, 0007165;04360;;;;2p23.3;2
AKT1S1;HS039233;0.0119;1090;11;0;671;11;3049;84335;0005829, 0007173, 0038095, 0008543, 0045087, 0045792, 0006469, 0032007, 0048011, 0048015, 0043523;04150;;;;19q13.33;19
SLC12A5;HS051162;0.0112;2192;25;0;544;10;3049;57468;0043198, 0016021, 0043025, 0005886, 0015379, 0006873, 0007612, 0035264, 0006813, 0042493, 0007268, 0040040;04727;;;;20q13.12;20
No mapping: HS056285;HS056285;0.0109;209;11;0;39;6;3049;;;;;;;null;null
RAP1A;HS051546;0.0106;1501;21;0;412;9;3049;5906;0030054, 0005829, 0005769, 0032045, 0005770, 0048471, 0005886, 0005525, 0003924, 0032403, 0008565, 0017034, 0000186, 0071320, 0006112, 0061028, 0038180, 0048011, 0030168, 0070374, 0010976, 0032854, 2001214, 0032486, 1901888, 0050796;04062, 04014, 04670, 04010, 04722, 04720, 04972, 04015, 04510, 05211;;;;1p13.3;1
PTEN;HS051084;0.0101;29920;93;0;7198;20;3049;5728;0005829, 0009898, 0035749, 0043005, 0005634, 0016605, 0043220, 0051717, 0008289, 0000287, 0016314, 0051800, 0004438, 0004722, 0004725, 0008138, 0007092, 0001525, 0006915, 0060070, 0048738, 0016477, 0008283, 0032286, 0021955, 0060997, 0021542, 0043542, 0007173, 0038095, 0008543, 0048853, 0007507, 0045087, 0046855, 0007611, 0045475, 0060291, 0060179, 0042711, 0033555, 0043066, 0050771, 0090344, 0030336, 0008285, 0045792, 0031658, 0061002, 0050680, 0090394, 0051895, 0031642, 0046621, 0014067, 0051898, 0090071, 2000808, 0007270, 0048011, 0006661, 0046856, 0048015, 0008284, 2000463, 2000060, 0051091, 0097107, 0060134, 0097105, 0060736, 0043491, 0050821, 0002902, 0033032, 0060024, 0035176, 0060074, 0050852;04115, 04151, 04150, 04510, 05200, 00562, 05206, 04070, 05213, 04530, 05218, 05161, 05222, 05215, 05214;;;;10q23.3;10
NF1;HS048395;0.0097;5584;61;0;1245;11;3049;4763;0030424, 0005737, 0030425, 0031235, 0005634, 0005099, 0030036, 0030325, 0048844, 0048593, 0021987, 0030199, 0021897, 0048853, 0007507, 0001889, 0000165, 0001656, 0022011, 0016525, 0048712, 0030336, 0001953, 0001937, 0048147, 0043407, 0007406, 0046929, 0048715, 0045671, 0035021, 0046580, 0042992, 0021915, 0001649, 0014065, 0043473, 0045762, 0001938, 0043525, 0007265, 0045765, 0043535, 0045124, 0001952, 0048169, 0032228, 0001666, 0007519, 0048745, 0021510, 0048485, 0008542, 0042060;04014, 04010;;;;17q11.2;17
CSTB;HS041925;0.0096;4285;70;0;1288;11;3049;1476;0005737, 0005730, 0004869, 0008344, 0042981;;;;;21q22.3;21
SLC7A11;HS044191;0.0092;1228;19;0;398;8;3049;23657;0005856, 0016021, 0005886, 0005791, 0015327, 0007596, 0007420, 0070306, 0050900, 0070527, 0035094, 0006979, 0009636;;;;;4q28-q32;4
RPS6;HS051811;0.0090;3876;18;0;1497;11;3049;6194;0022627, 0005730, 0003735, 0042593, 0008286, 0000184, 0043065, 0000028, 0042274, 0006364, 0006614, 0031929, 0006414, 0006413, 0006415, 0019083;04910, 03010, 04066, 05205, 04151, 04150;;;;9p21;9
MS4A1;HS056334;0.0086;13239;25;0;7975;19;3049;931;0009897, 0005887, 0005730, 0042113, 0006955;04640;;;;11q12;11
PNMA2;HS039981;0.0082;1039;9;0;582;8;3049;10687;0005730, 0006915;;;;;8p21.2;8
TP53;HS053098;0.0081;323414;207;0;78993;68;3049;7157;0005737, 0005829, 0005783, 0005759, 0005739, 0000790, 0016363, 0005730, 0005634, 0016605, 0043234, 0005657, 0005524, 0003682, 0005507, 0003684, 0035033, 0002039, 0001077, 0001228, 0044212, 0008270, 0002326, 0006284, 0007596, 0007050, 0030154, 0008283, 0034613, 0035690, 0042149, 0071456, 0071479, 0034644, 0007417, 0031497, 0008340, 0006977, 0006978, 0000733, 0006302, 0006983, 0007369, 0001701, 0042771, 0071850, 0019048, 0035264, 0043066, 0030308, 0008156, 0048147, 0051097, 1901525, 0007406, 2000378, 0000122, 0030512, 0051402, 0006289, 0097252, 0090403, 0010666, 0090343, 0031065, 2001244, 0043525, 0050731, 0032461, 2000379, 0090200, 0070245, 0045944, 0000060, 0008104, 0051262, 0007265, 0046902, 0034103, 0001836, 0090399, 0046677, 0010332, 0002931, 0009651, 0010165, 0009303, 0001756, 0033077, 0002360, 0002309, 0007179;05168, 05160, 05169, 04722, 05014, 05016, 05166, 05212, 05161, 05200, 05214, 05217, 05206, 05216, 05213, 05218, 05219, 05222, 05215, 05205, 05202, 05223, 05220, 04010, 04210, 04151, 04115, 04310, 05210, 05162, 05203, 04110;;;;17p13.1;17
GRIN2A;HS045865;0.0077;5093;22;0;2177;11;3049;2903;0030054, 0009986, 0017146, 0043005, 0014069, 0045211, 0042734, 0008021, 0005262, 0005234, 0004972, 0008270, 0033058, 0042417, 0007611, 0007613, 0042177, 0022008, 0043065, 0008104, 0060079, 0051930, 0048167, 0001975, 0042493, 0045471, 0009611, 0019233, 0042428, 0030431, 0001964, 0007268, 0008542;05031, 04713, 04014, 04080, 05322, 05033, 04020, 05030, 04728, 05010, 05014, 04724, 05034, 04015, 04720;;;;16p13.2;16
MVP;HS056948;0.0076;1214;43;0;211;6;3049;9961;0005856, 0070062, 0005643, 0005634, 0048471, 0030529, 0019903, 0008283, 0038127, 0051028, 0031953, 0061099, 0023057, 0072376, 0015031;;;;;16p11.2;16
NCAM1;HS038573;0.0076;24635;28;0;9415;19;3049;4684;0031225, 0009897, 0005576, 0000139, 0016021, 0007411, 0007155, 0030198, 0060333;04514, 05020;;;;11q23.1;11
ABAT;HS042739;0.0076;3739;11;0;1670;10;3049;18;0032144, 0005759, 0043005, 0047298, 0003867, 0030170, 0032145, 0048148, 0007620, 0009450, 0007626, 0045776, 0042135, 0007269, 0042493, 0045471, 0001666, 0010039, 0035094;00650, 00250, 04727, 00280, 00640, 00410, 01100;;;;16p13.2;16
PML;HS049456;0.0075;16811;38;0;4590;14;3049;5371;0005737, 0005829, 0031901, 0042406, 0016363, 0031965, 0005730, 0005634, 0016605, 0050897, 0003677, 0046982, 0003713, 0008270, 0006919, 0006915, 0060444, 0007050, 0045165, 0071353, 0090398, 0007182, 0051607, 0006977, 0032469, 0060333, 0008630, 0042771, 0051457, 0019048, 0030099, 0016525, 0030308, 0008285, 0045930, 2000059, 0051974, 0032211, 0045892, 0032938, 0030578, 0060058, 0002230, 2001238, 0031065, 0043161, 0006461, 0050821, 0006605, 0010522, 2000779, 0045343, 0001932, 0010332, 0001666, 0009411, 0048384, 0007184, 0006351, 0007179;05168, 05200, 04144, 04120, 05221, 05164, 05202;;;;15q22;15
PAFAH1B1;HS048626;0.0073;1817;12;0;497;7;3049;5048;0000235, 0005938, 0031252, 0005813, 0005829, 0030426, 0005871, 0000776, 0005875, 0031512, 0043025, 0005635, 0031965, 0048471, 0031982, 0034452, 0045502, 0008201, 0008017, 0043274, 0051219, 0042803, 0001675, 0030036, 0008344, 0001667, 0048854, 0021895, 0021540, 0051660, 0000132, 0000086, 0021766, 0021819, 0007611, 0016042, 0031023, 0007067, 0046329, 0010977, 0007405, 0050885, 0001764, 0051081, 0007097, 0036035, 0046469, 0045773, 0001961, 0045931, 0009306, 0032319, 0008090, 0017145, 0007268, 0047496;00565, 01100;;;;17p13.3;17
MAP2;HS047869;0.0072;7381;32;0;2487;11;3049;4133;0005737, 0043198, 0005874, 0005875, 0043025, 0034399, 0005198, 0007409, 0071310, 0021954, 0048813, 0001578, 0018107;;;;;2q34-q35;2
AMPH;HS045214;0.0072;1340;11;0;519;7;3049;273;0015629, 0030054, 0008021, 0030672, 0006897, 0007612, 0007268, 0048488;04666;;;;7p14-p13;7
KCNQ3;HS047156;0.0069;839;14;0;307;6;3049;3786;0043194, 0033268, 0008076, 0005251, 0007411, 0060081, 0007268;04725;;;;8q24;8
DEPDC5;HS056707;0.0067;159;13;0;42;4;3049;9681;0005829, 0005765, 0048471, 0005096, 0035556, 0043547;;;;;22q12.3;22
BSG;HS052826;0.0065;9485;11;0;1665;9;3049;682;0002080, 0000139, 0016021, 0042470, 0045121, 0005739, 0005886, 0042383, 0005537, 0007596, 0007166, 0046697, 0007566, 0050900, 0042475, 0006090, 0051591, 0046689, 0043434;;;;;19p13.3;19
GNRH1;HS045300;0.0065;114695;94;0;34727;36;3049;2796;0005576, 0005615, 0005183, 0007267, 0007565, 0007275, 0043066, 0008285, 0042698, 0010468, 2000354, 0031960, 0045471, 0007165;04080, 04912;;;;8p21-p11.2;8
No mapping: HS043079;HS043079;0.0065;25;3;0;7;3;3049;;;;;;;null;null
AKT3;HS039411;0.0063;1053;7;0;413;6;3049;10000;0005794, 0005634, 0005886, 0005524, 0005543, 0004674, 0000002, 0007165;04973, 05142, 04015, 05152, 05145, 05160, 04932, 04920, 04917, 04012, 04910, 04915, 04914, 05161, 05162, 05166, 05164, 05200, 05169, 05210, 05205, 05211, 05212, 05213, 04261, 05215, 05222, 04151, 05223, 05220, 05221, 04666, 05218, 05214, 04010, 04014, 04066, 04062, 04210, 04150, 04370, 04380, 04510, 04530, 04630, 04620, 04660, 04662, 04664, 04668, 04722, 04725, 04728;;;;1q44;1
HEPACAM;HS043339;0.0062;432;7;0;58;4;3049;220296;0030424, 0005911, 0005737, 0016021, 0007155, 0007050, 0034613, 0040008;;;;;11q24.2;11
SLC1A3;HS052462;0.0062;3908;16;0;1277;8;3049;6507;0042995, 0009986, 0043205, 0016021, 0043025, 0005886, 0016595, 0005314, 0005313, 0017153, 0031223, 0048667, 0021545, 0070779, 0009449, 0006537, 0051938, 0050885, 0001504, 0050806, 0046677, 0042493, 0009416, 0009611, 0007605;04724;;;;5p13;5
NF2;HS048397;0.0059;9118;24;0;2801;10;3049;4771;0005912, 0032154, 0030864, 0005856, 0005769, 0019898, 0031527, 0030027, 0005730, 0048471, 0005886, 0032587, 0030036, 0045216, 0007398, 0070306, 0001707, 0030336, 0008285, 0022408, 0001953, 0008156, 0043409, 0006469, 0042518, 0042524, 0042475, 0051496, 0035330, 0014010;04390;;;;22q12.2;22
BMPER;HS042601;0.0058;1270;6;0;537;6;3049;168667;0005615, 0002043, 0042118, 0048839, 0030514, 0070374, 0010594, 0060393, 0001657;;;;;7p14.3;7
PVALB;HS051431;0.0057;9947;33;0;3742;11;3049;5816;0030424, 0005737, 0005509;;;;;22q13.1;22
No mapping: HS042469;HS042469;0.0055;68;4;0;18;3;3049;;;;;;;null;null
CRTC1;HS043977;0.0054;1902;31;0;633;6;3049;23373;0005737, 0005634, 0005886, 0008140, 0019048, 0032793, 0045944, 0051289, 0006351;05166;;;;19p13.11;19
GALR3;HS055213;0.0054;235;6;0;109;4;3049;8484;0016021, 0005886, 0004966, 0007631, 0007611, 0007194;04080;;;;22q13.1;22
CSPG4;HS041863;0.0053;3013;17;0;1152;7;3049;1464;0016324, 0009986, 0005576, 0005796, 0005887, 0031258, 0043202, 0004871, 0000187, 0001525, 0005975, 0008283, 0030206, 0030207, 0030208, 0008347, 0035556, 0050731, 0048771, 0007169;;;;;15q24.2;15
SLC12A2;HS052579;0.0052;3526;23;0;1238;7;3049;6558;0016324, 0016323, 0005887, 0051739, 0008511, 0060444, 0050910, 0060763, 0035264, 0006813, 0006814, 0070634, 0030321;05110, 04972, 04970;;;;5q23.3;5
FLNA;HS043799;0.0051;3061;10;0;768;6;3049;2316;0015629, 0005938, 0005829, 0070062, 0031523, 0005634, 0005886, 0005802, 0051015, 0034988, 0001948, 0042803, 0048365, 0017160, 0004871, 0051764, 0031532, 0007195, 0034329, 0042384, 0051220, 0045022, 0001837, 0045184, 0042177, 0043433, 0030168, 0002576, 0043123, 0042993, 0034394, 0050821, 0043113, 0090307;04510, 05205, 04010, 05132;;;;Xq28;X
SLC1A1;HS052454;0.0050;3206;25;0;805;6;3049;6505;0005887, 0016595, 0015501, 0005313, 0017153, 0070779, 0051938, 0051260, 0007268;04724, 04974;;;;9p24;9
REST;HS051628;0.0050;2759;41;0;408;5;3049;5978;0005737, 0005829, 0017053, 0003682, 0001046, 0046872, 0015271, 0001078, 0060379, 0035690, 0071257, 0071385, 0070933, 0043922, 0032348, 2000798, 0045955, 0008285, 2000065, 2000706, 0046676, 0050768, 0045665, 0043065, 0043280, 0045893;05016;;;;4q12;4
SLC2A1;HS052483;0.0049;20109;34;0;5716;12;3049;6513;0016323, 0005901, 0005911, 0030864, 0001939, 0016021, 0042470, 0030496, 0005886, 0055056, 0033300, 0005355, 0043621, 0042910, 0042149, 0006112, 0019852, 0006461, 0050796, 0006970;04066, 05166, 04911, 04976, 04920, 05200, 05211;;;;1p34.2;1
SCN1A;HS051911;0.0049;2847;14;0;829;6;3049;6323;0043194, 0016021, 0014704, 0043025, 0033268, 0030315, 0001518, 0030018, 0005248, 0007628, 0050884, 0019227, 0019228;04728;;;;2q24.3;2
