Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
RNPC3;HS050335;0.0042;1930;2;0;1101;2;1042;55599;0005689, 0003676, 0000166, 0003723, 0006397, 0008380;;;;;1p21;1
No mapping: HS038628;HS038628;0.0042;102;3;0;62;1;1042;;;;;;;null;null
NBAS;HS049161;0.0042;158;2;0;63;1;1042;51594;0005737;;;;;2p24;2
CACNA1S;HS053579;0.0042;2371;2;0;1118;2;1042;779;0031674, 0016529, 0030315, 0005891, 0008331, 0046872, 0007411, 0007029, 0002074, 0006936, 0007520, 0007528, 0043501, 0048741, 0001501, 0006941;04260, 04010, 04261, 04726, 04725, 04727, 04911, 04912, 05412, 05414, 05010, 04723, 04270, 04020, 05410;;;;1q32;1
APBB1IP;HS049641;0.0041;241;1;0;65;1;1042;54518;0005856, 0005829, 0005925, 0030027, 0005886, 0005543, 0030168, 0007165;04015;;;;10p12.1;10
No mapping: HS049177;HS049177;0.0041;296;1;0;66;1;1042;;;;;;;null;null
VPS13A;HS043863;0.0041;262;7;0;67;1;1042;23230;0031045, 0005622, 0008219, 0006895, 0007626, 0007399, 0008104, 0015031, 0035176;;;;;9q21;9
HCN3;HS051307;0.0041;147;7;0;70;1;1042;57657;0005887, 0030552, 0005272, 0005249, 0042391, 0035725, 0007268;;;;;1q22;1
UBE4B;HS039658;0.0040;234;1;0;72;1;1042;10277;0005737, 0000151, 0019899, 0034450, 0008626, 0043161, 0042787, 0009411, 0006511;04141, 04120;;;;1p36.3;1
ATP4A;HS048551;0.0040;152;1;0;72;1;1042;495;0005887, 0005524, 0008900, 0000287, 0006754, 0015991, 0045851, 0010155, 0042493;04971, 04966, 00190;;;;19q13.1;19
HES7;HS055133;0.0040;234;3;0;73;1;1042;84667;0005634, 0003677, 0008134, 0007498, 0000122, 0007219, 0036342, 0048511, 0001501, 0001756, 0006351;;;;;17p13.1;17
No mapping: HS046920;HS046920;0.0040;252;1;0;75;1;1042;;;;;;;null;null
KRAS;HS047214;0.0040;44100;13;0;14641;6;1042;3845;0045121, 0005739, 0005886, 0019003, 0019002, 0005525, 0003924, 0030036, 0000186, 0007411, 0007596, 0019221, 0007173, 0038095, 0008543, 0045087, 0008286, 0050900, 0000165, 0043524, 0048011, 0008284, 0010628, 0043406, 0051092, 0051000, 0035022, 0007265, 0048169, 0032228, 0051384, 0051385, 0035176, 0051146, 0008542;05034, 05200, 04530, 05205, 05211, 05215, 04720, 04917, 04912, 04360, 04960, 04910, 04015, 05160, 05210, 05206, 05213, 04810, 05216, 05203, 05218, 05221, 05219, 05212, 04916, 05161, 05220, 05223, 05214, 05166, 04012, 04010, 04370, 04014, 04650, 04660, 04540, 04151, 04320, 04726, 04664, 04662, 04725, 04722, 04062, 04915, 04914, 04730;;;;12p12.1;12
PCCA;HS048731;0.0040;198;4;0;76;1;1042;5095;0005829, 0005759, 0005524, 0009374, 0004075, 0046872, 0004658, 0006768, 0006635, 0019626;00280, 01200, 00640, 00630, 01100;;;;13q32;13
No mapping: HS043697;HS043697;0.0040;202;1;0;76;1;1042;;;;;;;null;null
NUMB;HS055526;0.0040;260;1;0;76;1;1042;8650;0045177, 0016323, 0005769, 0019897, 0005887, 0005634, 0034332, 0007411, 0021670, 0060487, 0045746, 0021849, 0007219, 0050769, 0030862;04330;;;;14q24.3;14
HRAS;HS038344;0.0040;86344;25;0;32252;10;1042;3265;0005829, 0005794, 0000139, 0005634, 0048471, 0005886, 0005525, 0003924, 0030036, 0000186, 0007411, 0007596, 0007050, 0008283, 0090398, 0006897, 0007173, 0038095, 0008543, 0045087, 0008286, 0097193, 0050900, 0000165, 0007093, 0008285, 0010629, 0043524, 0034259, 0048011, 0009887, 2000251, 0030335, 0045740, 0050679, 0070374, 0046330, 0043406, 2000630, 0032855, 0035022, 1900029, 0045944, 0090303, 0051291, 0007265, 0048169, 0032228, 0035176, 0051146, 0007268, 0008542;04810, 04144, 05205, 05213, 04720, 05166, 05161, 04726, 04910, 04660, 04015, 05200, 05215, 04540, 04012, 04370, 05218, 04916, 05223, 05219, 04917, 04662, 05216, 05214, 05206, 05034, 05211, 05221, 05203, 04915, 05220, 04062, 04360, 04650, 04722, 04725, 04010, 04730, 04530, 04014, 04510, 04912, 04151, 05160, 04664;;;;11p15.5;11
SCN11A;HS037894;0.0040;2484;3;0;1230;2;1042;11280;0044299, 0001518, 0005248, 0042493;;;;;3p22.2;3
DAAM1;HS043669;0.0040;256;1;0;79;1;1042;23002;0005737, 0005886, 0001725, 0030036;04310;;;;14q23.1;14
No mapping: HS043547;HS043547;0.0040;181;4;0;79;1;1042;;;;;;;null;null
No mapping: HS9090616;HS9090616;0.0040;249;1;0;79;1;1042;;;;;;;null;null
EPO;HS043128;0.0040;101949;37;0;27838;9;1042;2056;0009986, 0005615, 0030295, 0007568, 0006915, 0008015, 0071474, 0007566, 0043249, 0042541, 0010523, 2001258, 1902251, 1902219, 0018105, 0008284, 0045740, 0045666, 0046579, 0045893, 0042523, 0061418, 0048678, 0051602, 0043627, 0055093, 0070555, 0032496, 0009651, 0033574, 0033189, 0007165;04060, 04151, 04066, 04630, 04640;;;;7q22;7
CAPN5;HS053160;0.0039;281;2;0;80;1;1042;726;0009986, 0005622, 0004198, 0006508, 0007165;;;;;11q14;11
GLRX5;HS048907;0.0039;243;1;0;80;1;1042;51218;0005739, 0005634, 0051537, 0009055, 0046872, 0015035, 0045454, 0030097;;;;;14q32.13;14
No mapping: HS056261;HS056261;0.0039;147;4;0;82;1;1042;;;;;;;null;null
SIL1;HS052181;0.0039;266;1;0;82;1;1042;64374;0005783, 0005788, 0051082, 0006886, 0006457;04141;;;;5q31;5
SLC52A3;HS040508;0.0039;345;3;0;83;1;1042;113278;0005887, 0032217, 0034605, 0006771, 0007605;04977;;;;20p13;20
CHKB;HS040385;0.0039;210;4;0;86;1;1042;1120;0005829, 0005524, 0004103, 0004305, 0006646;01100, 00564;;;;22q13.33;22
NIPA1;HS040984;0.0039;237;1;0;87;1;1042;123606;0005769, 0016021, 0005886, 0015095, 0008219;;;;;15q11.2;15
IARS;HS046418;0.0038;187;4;0;89;1;1042;3376;0005829, 0005634, 0002161, 0005524, 0004822, 0006428, 0006450, 0006418;00970;;;;9q21;9
ACADM;HS046533;0.0038;304;2;0;89;1;1042;34;0030424, 0005759, 0050660, 0042802, 0070991, 0055007, 0045329, 0019254, 0033539, 0005978, 0001889, 0051793, 0009791, 0006111, 0009409, 0042594;00071, 00640, 00280, 00410, 01212, 01100, 03320;;;;1p31;1
No mapping: HS045188;HS045188;0.0038;258;1;0;90;1;1042;;;;;;;null;null
TNC;HS046415;0.0038;15676;3;0;3880;3;1042;3371;0005604, 0005615, 0005614, 0007155, 0030198, 0060739, 0007528, 0014012, 0008284, 0010628, 0060740, 0009611;04512, 05206, 04510, 04151;;;;9q33;9
SNRPN;HS038976;0.0038;3149;3;0;1339;2;1042;6638;0030532, 0005681, 0005685, 0005686, 0003723, 0009725, 0008380;;;;;15q11.2;15
CASZ1;HS085732;0.0038;330;1;0;92;1;1042;54897;0005737, 0005634, 0003677, 0046872, 0006355, 0006351;;;;;1p36.22;1
PGAP3;HS056356;0.0038;149;1;0;92;1;1042;93210;0000139, 0016021, 0031227, 0016788, 0006506, 0006505;;;;;17q12;17
BSND;HS053589;0.0038;349;2;0;92;1;1042;7809;0016323, 0005737, 0005887, 0043234, 0005254, 0017081;;;;;1p32.1;1
OPA1;HS048564;0.0038;378;9;0;94;1;1042;4976;0030425, 0016021, 0030061, 0005758, 0005741, 0005525, 0003924, 0000287, 0006915, 0019896, 0090398, 0007007, 0000266, 0008053, 0090201, 0001843, 0007601;;;;;3q28-q29;3
CYFIP1;HS043829;0.0038;261;1;0;94;1;1042;23191;0030054, 0030027, 0005845, 0043005, 0048471, 0001726, 0045202, 0051015, 0048365, 0048675, 0030032, 0008360, 0031529;03013, 04810;;;;15q11;15
