Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
MECP2;HS047945;0.0088;13305;1;0;2418;1;245;4204;0005829, 0000792, 0005634, 0003682, 0010385, 0008327, 0003729, 0003700, 0035197, 0003714, 0008344, 0001662, 0032048, 0050432, 0021549, 0006342, 0016358, 0009790, 0008211, 0006541, 0016573, 0016571, 0006020, 0007616, 0060291, 0006122, 0035067, 0031061, 0043524, 0000122, 0001976, 0042551, 0009405, 0046470, 0008284, 0051965, 0045893, 0009791, 0019230, 0008104, 0060079, 0006349, 0002087, 0007585, 0001666, 0019233, 0035176, 0001964, 0007416, 0006351, 0021591, 0008542;;;;;Xq28;X
GBA;HS044887;0.0087;4935;3;0;2447;1;245;2629;0043202, 0005765, 0004348, 0005102, 0005975, 0008219, 0071356, 0046513, 0006680, 0050728, 0032715, 0043407, 0035307, 0046512, 0023021;00600, 00511, 01100, 04142;;;;1q21;1
IDO1;HS046925;0.0087;11351;1;0;2498;1;245;3620;0005829, 0030485, 0032421, 0009055, 0020037, 0033754, 0046872, 0004833, 0007610, 0002534, 0007565, 0034276, 0033555, 0046007, 0032693, 0070233, 0043065, 0002678, 0032735, 0002666, 0002830, 0032496, 0006569, 0019441;00380, 01100, 05143;;;;8p12-p11;8
GAD1;HS044486;0.0083;7908;1;0;2707;1;245;2571;0061202, 0005886, 0016595, 0004351, 0030170, 0009449, 0006540, 0042136, 0007269, 0018352, 0042493;00250, 00430, 04727, 04940, 00650, 01100, 00410;;;;2q31;2
CD2AP;HS044158;0.0083;5187;1;0;2709;1;245;23607;0005737, 0031941, 0005730, 0005886, 0001726, 0005200, 0051301, 0007067, 0006461, 0007165, 0006930;05100;;;;6p12;6
IL1B;HS046858;0.0082;276281;23;0;89255;6;245;3553;0005829, 0005615, 0030141, 0005125, 0005149, 0000187, 0006915, 0007267, 0035690, 0071260, 0071407, 0019221, 0007566, 0001660, 0030213, 0006955, 0006954, 0032611, 0031663, 0000165, 0070487, 0070164, 0008285, 2001240, 0010829, 0046627, 0050995, 0043407, 0030593, 0045766, 0060559, 0060355, 0051781, 0045080, 0031622, 0032725, 0034116, 0035066, 0033129, 0043123, 0032729, 0045086, 0045410, 0032755, 0032757, 0046330, 0050996, 0051044, 0045840, 0071639, 0035505, 0042346, 0051092, 0045429, 0032308, 0046827, 0002711, 0042102, 0045944, 0045893, 0030949, 0010575, 0043491, 0050796, 0033198, 0030730, 0014805;05146, 05144, 05142, 05133, 05132, 04932, 05152, 05164, 05168, 05162, 04623, 04010, 05321, 05332, 05323, 04940, 04668, 04620, 04621, 04380, 04060, 05134, 05010, 05143, 04210, 05020, 04064, 04640, 05140;;;;2q14;2
HTR2C;HS046407;0.0081;7100;1;0;2868;1;245;3358;0005887, 0071886, 0008144, 0001587, 0051378, 0001662, 0006182, 0051482, 0007631, 0007626, 0007208, 0070374, 0010513, 0032098, 0043397, 0031644, 0051209, 0042493, 0007268;04020, 04540, 04726, 04080;;;;Xq24;X
TPH1;HS053106;0.0081;8191;1;0;2872;1;245;7166;0005829, 0043005, 0016597, 0005506, 0004510, 0009072, 0046849, 0007623, 0046219, 0060749, 0030279, 0035902, 0042427, 0044281;04726, 01100, 00380;;;;11p15.3-p14;11
RET;HS9090611;0.0079;11900;1;0;3037;1;245;5979;0010008, 0005887, 0005524, 0005509, 0004713, 0004872, 0004714, 0071300, 0001838, 0048484, 0007156, 0097021, 0000165, 0033619, 0001755, 0007158, 0042551, 0061146, 0033630, 0030335, 2001241, 0072300, 0010976, 0045893, 0007497, 0048265, 0007165, 0007169, 0035799, 0001657;04144, 05216, 05200;;;;10q11.2;10
ACE;HS038018;0.0077;56991;6;0;16280;2;245;1636;0005768, 0009897, 0005615, 0016021, 0005886, 0003779, 0004180, 0031404, 0008144, 0004175, 0008237, 0008241, 0008270, 0002005, 0002003, 0050482, 0001974, 0044267, 0060218, 0042447, 0001822, 0032943, 0043171, 0006508, 0002019, 0014910, 0019229, 0042312;05142, 04614, 05410;;;;17q23.3;17
GZMB;HS046102;0.0075;6750;1;0;3320;1;245;3002;0005829, 0001772, 0005634, 0004252, 0006922, 0019835, 0097193, 0007219, 1900740;05330, 05320, 05202, 04940, 04650, 05332;;;;14q11.2;14
FGF1;HS043484;0.0075;12387;1;0;3345;1;245;2246;0005938, 0005829, 0005615, 0005730, 0005578, 0008083, 0008201, 0001525, 0060681, 0034605, 0007173, 0038095, 0008543, 0045087, 0008286, 0030324, 0072163, 0048011, 0001759, 0048015, 0045766, 0051781, 0030335, 0008284, 0045542, 0050679, 0010740, 0001934, 0045944;04010, 05205, 05200, 04390, 04014, 04810, 05218, 04015, 04151;;;;5q31;5
MYCN;HS048265;0.0073;10961;1;0;3489;1;245;4613;0000785, 0005634, 0003677, 0003700, 0006357;05202;;;;2p24.3;2
TACR1;HS052862;0.0072;9421;4;0;3544;1;245;6869;0044297, 0009986, 0005737, 0030425, 0005887, 0016496, 0004995, 0002526, 0002118, 0003051, 0008306, 0048266, 0009582, 0042755, 0007204, 0006954, 0007616, 0007638, 0035106, 0007200, 0045760, 0045777, 0010634, 0050679, 0046887, 0002687, 0050671, 0035815, 0046878, 0051496, 0032224, 0032230, 0070474, 0043117, 0045907, 0014910, 0048660, 0010996, 0032355, 0045471, 0009408, 0043278, 0035094, 0010193, 0032570, 0060083, 0042713;05162, 04080, 04020;;;;2p12;2
TBP;HS052901;0.0072;10173;1;0;3583;1;245;6908;0005737, 0001939, 0001940, 0005719, 0005672, 0005669, 0044212, 0008219, 0019048, 0045893, 0007283, 0006368, 0006383, 0006367, 0016032;03022, 05016, 05168, 05169, 05166, 05203;;;;6q27;6
GNRH1;HS045300;0.0072;114695;3;0;34727;3;245;2796;0005576, 0005615, 0005183, 0007267, 0007565, 0007275, 0043066, 0008285, 0042698, 0010468, 2000354, 0031960, 0045471, 0007165;04080, 04912;;;;8p21-p11.2;8
CA2;HS053466;0.0071;8484;2;0;3653;1;245;760;0045177, 0030424, 0016323, 0005829, 0005615, 0005902, 0005886, 0004089, 0008270, 0038166, 0015701, 0015670, 0001822, 0002009, 0042475, 0006730, 0045780, 0032849, 2001150, 0045672, 0044070, 0051453, 0043627, 0009268, 0006950, 0010043, 0046903, 0044281;04964, 04966, 04971, 04972, 00910, 04976;;;;8q22;8
SI;HS052336;0.0070;8442;1;0;3716;1;245;6476;0016324, 0005903, 0005794, 0016021, 0005886, 0030246, 0004574, 0004575, 0005975, 0044245, 0044281;00052, 04973, 01100, 00500;;;;3q25.2-q26.2;3
HLA-DQB1;HS089126;0.0069;10578;1;0;3808;1;245;3119;0030669, 0010008, 0012507, 0000139, 0071556, 0005765, 0042613, 0005886, 0032588, 0032395, 0019886, 0002455, 0002381, 0060333, 0031295, 0050852;05145, 05150, 04672, 05152, 05164, 05332, 05323, 04940, 05168, 05166, 04612, 04514, 05140, 05321, 05330, 04145, 05310, 05169, 05322, 05320, 05416;;;;6p21.3;6
DDIT3;HS042519;0.0069;10275;6;0;3851;1;245;1649;0005770, 0005654, 0003677, 0043565, 0003700, 0003714, 0006987, 0001955, 0007050, 0045454, 0006983, 0070059, 0042789, 0090090, 2000016, 0045662, 0043433, 0045892, 0032757, 0043525, 0045944, 0043161, 0043620, 0044324, 0051209, 0006974, 0016055;04141, 05202, 04010, 04932;;;;12q13.1-q13.2;12
AVP;HS050003;0.0069;119445;3;0;35618;3;245;551;0005829, 0030425, 0005576, 0005615, 0030141, 0043027, 0005184, 0004672, 0004871, 0007267, 0007204, 0070371, 0006091, 0007625, 0042538, 0007626, 0002125, 0042711, 0050891, 0043066, 0007621, 0090201, 0051970, 0043084, 0030819, 0030307, 0008284, 0032849, 0010628, 0014049, 0033138, 0031394, 0003084, 0045907, 0070528, 0035813, 0045471, 0035094, 0035176, 0043252, 0055085, 0042310, 0006833;04962, 04080, 04270;;;;20p13;20
TLR9;HS038660;0.0068;11991;1;0;3941;1;245;54106;0016324, 0016323, 0032009, 0036020, 0005789, 0005576, 0000139, 0016021, 0035197, 0004888, 0042742, 0007252, 0006954, 0045087, 0008286, 0030277, 0002755, 0032715, 0032717, 0032088, 0034122, 0032722, 0043123, 0050729, 0045356, 0045359, 0032728, 0045078, 0032733, 0032735, 0032741, 0032755, 0032757, 0046330, 0043507, 0042346, 0051092, 0051770, 0034123, 0045944, 0032760, 0050707, 0002237, 0034162;05152, 05162, 05168, 04620, 05143, 05144, 05142;;;;3p21.3;3
HTR3A;HS038348;0.0068;10021;2;0;3973;1;245;3359;0030424, 0030054, 0005737, 0005887, 0043025, 0045211, 0051378, 0004993, 0005232, 0005249, 0071363, 0007586, 0042220, 0007268;04726;;;;11q23.1;11
PDYN;HS049241;0.0064;13478;2;0;4321;1;245;5173;0005576, 0005886, 0008219, 0007218, 0007268;05034, 05030, 05031;;;;20p13;20
NES;HS040031;0.0062;10707;2;0;4543;1;245;10763;0005737, 0005882, 0019215, 0005198, 0007420, 0048858, 0031076, 0000086, 0043066, 0043086, 0032091, 0030844, 2000179, 0072089;;;;;1q23.1;1
CDC42;HS039406;0.0059;12698;2;0;4883;1;245;998;0045177, 0005829, 0030175, 0000139, 0005815, 0030496, 0072686, 0043005, 0043025, 0005886, 0030141, 0051233, 0005525, 0003924, 0019901, 0030036, 0090135, 0051017, 0034332, 0007411, 0007596, 0060070, 0003161, 0034613, 0007173, 0090136, 0060684, 0051683, 0035088, 0007163, 0038096, 0046847, 0007030, 0031069, 0060789, 0060047, 0045087, 0031424, 0003334, 0030225, 0035264, 0042692, 0042059, 0010629, 0031333, 0048664, 0007097, 0072384, 0032467, 0045740, 0010628, 0071338, 0090316, 0046330, 0048554, 0051149, 0043525, 0033138, 0043552, 0031274, 1900026, 0051835, 0051988, 0051489, 0007088, 0042176, 0043497, 0045859, 0031647, 0051056, 0007264, 0002040, 0060661, 0031295;04912, 04530, 04932, 04360, 04370, 04810, 04666, 05100, 05130, 05205, 05131, 04660, 05211, 04010, 04062, 04015, 04014, 04144, 05212, 05203, 04510, 04520, 04722, 05120, 05132, 05200, 04670;;;;1p36.1;1
CD36;HS056536;0.0059;16561;6;0;4896;1;245;948;0009986, 0030666, 0009897, 0005794, 0005887, 0045121, 0045335, 0031092, 0008035, 0008289, 0070892, 0030169, 0005041, 0070053, 0050431, 0002479, 0043277, 0007155, 0007166, 0044255, 0071221, 0071447, 0071222, 0071223, 0019934, 0030301, 0050830, 0045087, 0019915, 0042953, 0044539, 0034383, 0055096, 0002755, 0044130, 0042992, 0000122, 0007263, 0006910, 0015911, 0030168, 0002576, 0030194, 2000334, 0001954, 0010886, 0043123, 0032735, 0032755, 0060907, 0010744, 0043410, 0050731, 0060100, 2000379, 0032760, 2000121, 0035634, 0044281, 0034134, 0034142, 0038123, 0038124;04145, 05144, 03320, 04512, 04920, 04975, 04640;;;;7q11.2;7
NFE2L2;HS048406;0.0055;20169;14;0;5460;1;245;4780;0005813, 0000785, 0005829, 0005634, 0005886, 0003677, 0043565, 0003700, 0070301, 0071499, 0071356, 0030968, 2000352, 1902176, 0030194, 2000379, 0036003, 0043161, 0010499, 0016567, 0045995, 2000121, 0006366;04141;;;;2q31;2
CSF3;HS041772;0.0053;74325;2;0;21769;2;245;1440;0005615, 0005125, 0005130, 0071222, 0019221, 0030851, 0006955, 1901215, 2000251, 0030838, 0008284, 0033138, 0050731, 0014068, 0032092, 0051897, 0042993, 0045944;04630, 05144, 04151, 04060, 04640;;;;17q11.2-q12;17
PRF1;HS050290;0.0053;14192;3;0;5725;1;245;5551;0044194, 0016023, 0031904, 0005576, 0016021, 0005886, 0005509, 0022829, 0006915, 0006968, 0019835, 0002357, 0051607, 0002418, 0051260;05332, 05416, 04650, 04940, 05320, 05330;;;;10q22;10
ORM1;HS048591;0.0050;16982;1;0;6083;1;245;5004;0005615, 0006953, 0002682, 0006810;;;;;9q32;9
RAC1;HS051518;0.0050;17778;1;0;6154;1;245;5879;0005829, 0019897, 0000139, 0030027, 0042470, 0001891, 0005886, 0032587, 0005802, 0005525, 0003924, 0030041, 0048532, 0097190, 0002093, 0007411, 0045453, 0048870, 0008283, 0045216, 0007160, 0021799, 0090103, 0048813, 0071542, 0021831, 0043652, 0003382, 0038095, 0038096, 0006972, 0006954, 0045087, 0035556, 0030032, 0051668, 0002551, 0032707, 0048261, 0048011, 0030168, 0030838, 0043065, 0045740, 0010592, 0043552, 0001934, 0035025, 0030334, 0050690, 0010310, 0060263, 0097178, 0031529, 0007264, 0034446, 0031295, 0016032, 0060071;04010, 04145, 05212, 04620, 04972, 04510, 04151, 04662, 05205, 05132, 04722, 05203, 05014, 04650, 04664, 04666, 05416, 05120, 05210, 04380, 05200, 05100, 05131, 04014, 04810, 05211, 04062, 04310, 04015, 04360, 04670, 04370, 04932, 04520;;;;7p22;7
VDR;HS053347;0.0049;26030;2;0;6249;1;245;7421;0005654, 1902098, 0008434, 0003677, 1902121, 0038186, 0043565, 0003707, 0008270, 0006816, 0000902, 0006874, 0046697, 0050892, 0007595, 0060745, 0010839, 0000122, 0009887, 0060058, 0045618, 0045944, 0010980, 0060558, 0001501, 0006367;04961, 04978, 05152;;;;12q13.11;12
IFNA13;HS070323;0.0048;114072;8;0;42314;3;245;3439, 3447;0005576, 0005615, 0005132, 0007596, 0051607, 0060338, 0060337;04151, 04630, 05152, 04060, 05161, 05160, 04140, 05164, 05168, 05320, 04622, 05162, 04623, 04650, 04620;;;;9p22;9
G6PC;HS044343;0.0045;14707;5;0;6833;1;245;2538;0030176, 0004346, 0042301, 0016773, 0042632, 0006094, 0051156, 0042593, 0015758, 0015760, 0005980, 0005977, 0035264, 0010468, 0044281, 0008202, 0055085, 0006641, 0046415;00010, 00052, 01100, 04910, 04151, 04920, 00500, 04973;;;;17q21;17
TAC1;HS052857;0.0042;68394;11;0;24786;2;245;6863;0030424, 0005615, 0043025, 0005886, 0008306, 0007267, 0009582, 0007204, 0006954, 0007320, 0007616, 0010459, 0007218, 0045760, 0002675, 2000854, 0010634, 0050671, 0035815, 0046878, 0051496, 0032224, 0032230, 0008217, 0009725, 0032496, 0043278, 0048265, 0019233, 0007268, 0007217;04080;;;;7q21-q22;7
ENO2;HS043061;0.0042;18935;1;0;7505;1;245;2026;0005829, 0043204, 0000015, 0001917, 0005886, 0000287, 0004634, 0006094, 0006096, 0044281;01230, 04066, 03018, 00010, 01100, 01200;;;;12p13;12
RELA;HS051622;0.0037;19619;1;0;8435;1;245;5970;0005829, 0005654, 0005667, 0003682, 0042802, 0042301, 0003705, 0043565, 0044212, 0006117, 0007568, 0006968, 0071347, 0071222, 0071356, 0019221, 0051607, 0038095, 0001942, 0006954, 0045087, 0001889, 0031293, 0019048, 0002755, 0043066, 2001237, 0046627, 0042177, 0045892, 0048011, 0070431, 0009887, 0008284, 0032332, 0043123, 0045084, 0051092, 0014040, 0045944, 0032481, 0050727, 0043200, 0051591, 0033590, 0042493, 0042542, 0032868, 0009612, 0043278, 0032495, 0032570, 0010224, 0050852, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666;05132, 05131, 05140, 05145, 05142, 05134, 05152, 05160, 05161, 05164, 05162, 05168, 05030, 05169, 05200, 05133, 05212, 05215, 05220, 05221, 05222, 04010, 05166, 04623, 04066, 05146, 05321, 05202, 04660, 04920, 05203, 04014, 04062, 04064, 04151, 04210, 04620, 04380, 04621, 04622, 04668, 04662, 04722, 04917, 04932, 05120;;;;11q13;11
NOS2;HS081909;0.0036;90752;5;0;26761;2;245;4843;0030863, 0005829, 0005634, 0048471, 0005777, 0034618, 0050660, 0010181, 0020037, 0005506, 0050661, 0003958, 0004517, 0042803, 0034617, 0006527, 0007596, 0071346, 0071222, 0050829, 0006954, 0002227, 0051701, 0045776, 0010629, 0042177, 0006809, 0007263, 0018119, 0090382, 0031284, 0051712, 0001912, 0045909, 0042127, 0043457, 0050796, 0001666, 0006801;05140, 05152, 05146, 00330, 05200, 05132, 05222, 01100, 05133, 04066, 04146, 05142, 05145, 04020;;;;17q11.2-q12;17
GAPDH;HS044679;0.0034;21703;1;0;9147;1;245;2597;0005829, 0070062, 0005811, 0015630, 0005634, 0048471, 0005886, 0030529, 0004365, 0008017, 0051287, 0050661, 0035605, 0071346, 0006094, 0006096, 0000226, 0017148, 0051402, 0035606, 0050821, 0044281;04066, 01230, 01200, 01100, 00010, 05010;;;;12p13;12
HTR2A;HS046405;0.0033;24672;2;0;9244;1;245;3356;0030424, 0005901, 0016023, 0005829, 0043198, 0005887, 0071886, 0008144, 0051378, 0004993, 0007202, 0007568, 0008219, 0007613, 0043267, 0051967, 0014065, 0007208, 0008284, 0070374, 0043406, 0010513, 0045907, 0050795, 0014059, 0046883, 0051209, 0042493, 0006950, 0019233, 0030431, 0006939, 0007268, 0001659;04020, 04080, 04540, 04726;;;;13q14-q21;13
PRNP;HS050709;0.0033;50254;10;0;9335;1;245;5621;0016021, 0005741, 0031225, 0005783, 0019898, 0005794, 0045121, 0005730, 0005886, 0005507, 0008017, 0007411, 0007050, 0006878, 0007611, 0008152, 0046007, 0043066, 0070885, 0032689, 0032700, 0032703, 0001933, 0043433, 0050860, 0051260, 0046686, 0046688, 0006979;05020;;;;20p13;20
CAT;HS055158;0.0032;109524;8;0;48190;3;245;847;0005829, 0005783, 0005794, 0005764, 0005758, 0005782, 0005778, 0005886, 0004046, 0004096, 0020037, 0046872, 0050661, 0042803, 0009060, 0071363, 0008203, 0020027, 0042744, 0042697, 0043066, 0032088, 0051781, 0051092, 0014068, 0051289, 0006144, 0006195, 0055093, 0001666, 0033197, 0006641, 0009650;00630, 04146, 00380, 05014;;;;11p13;11
CFTR;HS040059;0.0031;43225;1;0;9684;1;245;1080;0016324, 0016323, 0009986, 0034707, 0030659, 0005769, 0031901, 0005902, 0043234, 0005524, 0005224, 0015106, 0005260, 0019869, 0030165, 0071320, 0032870, 0006695, 0030301, 0051454, 0015705, 0030324, 0060081, 0045909, 0007585, 0034097, 0042493, 0043627, 0043434, 0048240, 0030321, 0042311, 0006833;05110, 04976, 04972, 02010, 04971;;;;7q31.2;7
SST;HS052773;0.0031;76498;2;0;28598;2;245;6750;0005615, 0043025, 0005179, 0007586, 0007186, 0008628, 0006972, 0008285, 0030334, 0043200, 0042493, 0009408, 0007584, 0048545, 0007268;04971, 04080;;;;3q28;3
HGF;HS046170;0.0028;54002;2;0;10588;1;245;3082;0005576, 0005615, 0031093, 0003824, 0042056, 0008083, 0000187, 0060326, 0035729, 0001837, 0048012, 0001889, 0007067, 0051450, 0043066, 0043154, 1901299, 0090201, 0031100, 0030168, 0002576, 0030335, 2000573, 0045669, 0050731, 0014068, 0045944, 0060665;04014, 04510, 05218, 05211, 05205, 05200, 04015, 04060, 04151, 05144;;;;7q21.1;7
ACP1;HS049291;0.0025;52086;2;0;30786;2;245;52;0005737, 0009898, 0043005, 0005634, 0003993, 0004726, 0007268;04520, 00740;;;;2p25;2
PLAU;HS049392;0.0021;41266;1;0;12471;1;245;5328;0009986, 0005615, 0005886, 0004252, 0007596, 0006935, 0042730, 0006508, 0033628, 0042127, 0010469, 0014910, 2000097, 0001666, 0007165, 0014909;05206, 05205, 05202, 04610, 04064;;;;10q22.2;10
VIP;HS053356;0.0017;56147;1;0;13645;1;245;7432;0005576, 0043025, 0005184, 0007589, 0007611, 0043066, 0043267, 0048662, 0010579, 0008284, 0001938, 0045732, 0045909, 0032880, 0051930, 0009966;04080;;;;6q25;6
NPY;HS048463;0.0017;65565;3;0;13753;1;245;4852;0005623, 0005615, 0005246, 0004930, 0005184, 0008343, 0008015, 0006816, 0008283, 0006928, 0021954, 0021987, 0007586, 0007187, 0031175, 0007218, 0032100, 0008217, 0007268;04080, 05034, 04920;;;;7p15.1;7
IFNB1;HS046690;0.0017;38651;1;0;13831;1;245;3456;0005576, 0005615, 0005132, 0003714, 0006919, 0002250, 0042100, 0007596, 0071360, 0042742, 0051607, 0097194, 0006959, 0030101, 0008285, 0045581, 2000552, 0046597, 0045071, 0032897, 0045089, 0033141, 0045944, 0045343, 0060338, 0060337;04151, 04380, 04620, 04060, 04622, 04630, 05160, 04650, 05142, 05168, 05161, 04623, 05164, 05152, 05162;;;;9p21;9
SRC;HS052741;0.0016;38839;1;0;14102;1;245;6714;0005901, 0005856, 0005829, 0005770, 0005764, 0005743, 0005634, 0005524, 0020037, 0005178, 0004715, 0005070, 0007411, 0045453, 0060444, 0007155, 0007049, 0071393, 0007173, 0038096, 0008543, 0030900, 0045087, 0007243, 0050900, 0019048, 2000811, 0043154, 2001237, 0051895, 2001243, 0032463, 0048011, 0048477, 0030168, 0090263, 0070374, 0033625, 0071803, 0051897, 0050847, 0046777, 0007265, 0045124, 0033146, 0043393, 0043114, 0070555, 0007172, 0031295, 0060065;04912, 04510, 04915, 04520, 05120, 05100, 04727, 04062, 05152, 04144, 04917, 04370, 05131, 04810, 04015, 04540, 04012, 05205, 05203, 04530, 05161;;;;20q12-q13;20
CDH1;HS056970;0.0016;43210;2;0;14137;1;245;999;0015629, 0016235, 0043296, 0045177, 0043679, 0016323, 0016342, 0009986, 0005913, 0005768, 0005925, 0005794, 0016021, 0009898, 0043219, 0016328, 0033268, 0048471, 0043220, 0005802, 0008013, 0005509, 0050839, 0034332, 0034329, 0006921, 0071230, 0071681, 0071285, 0090102, 0007156, 0022408, 0031175, 0021983, 0042993, 0045893, 0051260, 0072659, 0019538, 0060693, 0043281, 0050776, 2000008, 0033561, 0042493, 0009636, 0060662, 0007605, 0007416, 0070830, 0001829;05213, 04015, 05100, 04514, 04390, 05130, 05218, 04520, 05219, 05216, 05200;;;;16q22.1;16
CRH;HS041579;0.0012;65269;6;0;15620;1;245;1392;0005737, 0005615, 0043204, 0043196, 0005184, 0030325, 0008306, 0071314, 0071549, 0016101, 0007631, 0007565, 0033494, 0006704, 0008628, 0021854, 0006954, 0050801, 0007611, 0035641, 0007616, 0030324, 0045776, 0060548, 0042322, 0032811, 0010629, 0070093, 0033685, 0010700, 0007567, 2000987, 0090280, 0030819, 0010942, 0008284, 0010841, 2000854, 0051461, 0051464, 0060456, 0010628, 0035774, 0001934, 2000310, 0014062, 0051412, 0042493, 0043627, 0045471, 0045472, 0035902, 0048265, 0007165, 0001963;04730, 04080, 05034;;;;8q13;8
APOB;HS046443;0.0012;49324;1;0;15684;1;245;338;0034360, 0030669, 0005829, 0005769, 0071682, 0005788, 0005789, 0031904, 0010008, 0034363, 0034362, 0034359, 0005886, 0034361, 0017127, 0008201, 0050750, 0005543, 0048844, 0007596, 0071379, 0071356, 0033344, 0042632, 0008203, 0009566, 0001701, 0050900, 0042158, 0042159, 0042157, 0042953, 0034383, 0034374, 0007399, 0007603, 0010886, 0010744, 0009791, 0006898, 0045540, 0009743, 0032496, 0010269, 0009615, 0001523, 0030317, 0007283, 0019433, 0006642, 0034379;04977, 04975;;;;2p24-p23;2
GCG;HS044909;0.0008;120638;3;0;37926;2;245;2641;0005788, 0005576, 0005615, 0005886, 0034774, 0005102, 0008283, 0044267, 0071377, 0006112, 0007631, 0007186, 0043066, 0090280, 0030819, 0070374, 0035774, 0033138, 0010800, 0032092, 0045860, 0010737, 0050796, 0044281;04080, 04911;;;;2q36-q37;2
PGR;HS049321;0.0007;53109;1;0;17502;1;245;5241;0005741, 0005654, 0003677, 0004879, 0043565, 0005496, 0003707, 0008270, 0007267, 0002070, 0010629, 0001542, 0050847, 0050678, 0060748, 0006367;04114, 04914;;;;11q22-q23;11
BDNF;HS051865;0.0005;87549;2;0;18189;1;245;627;0005576, 0048471, 0008021, 0008083, 0007411, 0007412, 0001662, 0002544, 0016358, 0007631, 0014047, 0048839, 0007611, 0042490, 0006120, 0007406, 0043524, 0045843, 0021675, 0007399, 0008038, 0048170, 0045666, 0051965, 0060079, 0019222, 0046668, 0048172, 0072347, 0014076, 0009725, 0055093, 0001666, 0033189, 0001657;05030, 05016, 05034, 04722, 04010;;;;11p13;11
MMP2;HS048017;0.0003;64733;2;0;19413;1;245;4313;0005615, 0005739, 0005634, 0005886, 0005578, 0030017, 0004222, 0004252, 0008270, 0001525, 0001955, 0060346, 0044267, 0071230, 0030574, 0007566, 0022617, 0060325, 0001957, 0006508, 0001666;05200, 04912, 04915, 05205, 05219, 04670;;;;16q13-q21;16
VEGFA;HS053348;0.0002;246475;5;0;61279;3;245;7422;0009986, 0005615, 0016020, 0031093, 0005578, 0042056, 0005125, 0050840, 0001968, 0008083, 0008201, 0046982, 0042803, 0032147, 0002575, 0048593, 0048739, 0060948, 0048469, 0002042, 0071679, 0060982, 0003169, 0071542, 0035767, 0030855, 0042462, 0040007, 0001701, 0050930, 0001822, 0007595, 0030324, 0036303, 0030225, 0060749, 0007498, 0030224, 0043066, 0043154, 0000122, 0003151, 0001541, 0001569, 0030168, 0002576, 0048842, 0090190, 0051781, 0090050, 0038091, 0032793, 0038033, 0001938, 0051894, 1901727, 0002687, 0043406, 0060754, 0002053, 0002052, 1900745, 0033138, 1900086, 0031954, 0031334, 0090037, 0002092, 1902336, 0045944, 0061419, 0030949, 0043117, 0031077, 0060319, 0008360, 0043129, 0035148, 0001570;05200, 05212, 04066, 04060, 05219, 05323, 04510, 05211, 04370, 04015, 04151, 05206, 05205, 04150, 04014;;;;6p12;6
F2;HS043196;0.0002;143254;3;0;61397;3;245;2147;0005788, 0005615, 0005796, 0005886, 0005509, 0008083, 0004252, 0070053, 0006953, 0007597, 0007166, 0051480, 0042730, 0050900, 0048712, 0051918, 0010544, 0045861, 0017187, 0030168, 0030307, 0008284, 0032967, 0014068, 1900738, 0001934, 2000379, 0051281, 0043687, 0006508, 0008360, 0010468;04610, 04810, 04080;;;;11p11;11
GPT;HS045753;0.0001;23777;1;0;20094;1;245;2875;0005829, 0004021, 0030170, 0008652, 0034641, 0006094, 0042853;01210, 00250, 01230, 01100;;;;8q24.3;8
KNG1;HS047198;0.0001;49980;1;0;20135;1;245;3827;0005576, 0005615, 0005886, 0031093, 0004869, 0008201, 0008270, 0007597, 0007204, 0006954, 0030195, 0007162, 0030168, 0002576, 0043065, 0035815, 0035810, 0006939, 0042311;04610;;;;3q27;3
