Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
MAP2K1;HS050633;0.0041;13200;2;0;6964;2;510;5604;0005938, 0005829, 0032839, 0005769, 0005925, 0005794, 0005770, 0005739, 0005634, 0043204, 0048471, 0005886, 0005816, 0005524, 0004708, 0043539, 0004674, 0004713, 0004728, 0000186, 0007411, 0007050, 0048870, 0008283, 0090398, 0007173, 0038095, 0008543, 0048313, 0045087, 0008286, 0030216, 0060711, 0032402, 0007067, 0002755, 0008285, 0034111, 0048011, 0018108, 0060674, 0045597, 0030335, 0032320, 0046579, 0032968, 0051291, 0007265, 2000641, 0090170, 0032872, 0003056, 0048678, 0051384, 0006979, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666, 0047496;04620, 04917, 04722, 04664, 04720, 04668, 05161, 04910, 04810, 05164, 04015, 04914, 05020, 04730, 05200, 04916, 05205, 04726, 05212, 05213, 05214, 05221, 05216, 05034, 04915, 05215, 04510, 05211, 05210, 05220, 05218, 05206, 05223, 05219, 04010, 04062, 04320, 04066, 04660, 04540, 04014, 04012, 04151, 04666, 04270, 04725, 04912, 04114, 04662, 04380, 04650, 04370;;;;15q22.1-q22.33;15
GRIN1;HS045863;0.0041;3695;1;0;1220;1;510;2902;0030054, 0009986, 0032590, 0043197, 0060076, 0017146, 0014069, 0045211, 0043083, 0008021, 0043195, 0005262, 0005509, 0005516, 0005234, 0016595, 0016594, 0004972, 0042165, 0022843, 0008344, 0055074, 0006812, 0006874, 0071287, 0021987, 0001661, 0035235, 0007616, 0060179, 0043524, 0008355, 0021586, 0043065, 2000463, 0045944, 0060134, 0018964, 0050770, 0048814, 0048169, 0043576, 0051963, 0007585, 0001975, 0051592, 0045471, 0060992, 0043278, 0048511, 0019233, 0035176, 0001967, 0035249, 0008542;05033, 04015, 05030, 05016, 04080, 05010, 05031, 04720, 04713, 05034, 05014, 04014, 04724, 04020;;;;9q34.3;9
PTPRN;HS051415;0.0040;3241;5;0;1298;1;510;5798;0005887, 0005001, 0019221, 0051591, 0043627, 0009749, 0032868, 0000302;04940;;;;2q35-q36.1;2
STS;HS047858;0.0040;4365;1;0;1304;1;510;412;0005788, 0005789, 0005768, 0005794, 0016021, 0005764, 0005886, 0046872, 0004773, 0008544, 0007565, 0006687, 0043687, 0044281, 0006706;00140;;;;Xp22.32;X
CSN3;HS041806;0.0039;3254;1;0;1358;1;510;1448;0005576, 0007595;;;;;4q21.1;4
GSK3B;HS045935;0.0039;22162;10;0;7415;2;510;2932;0030877, 0005813, 0005829, 0043198, 0043197, 0030426, 0045121, 0043025, 0005634, 0048471, 0005886, 0030529, 0005524, 0002039, 0004674, 0050321, 0007411, 0060070, 0044337, 0016477, 0036016, 0007623, 0007173, 0001837, 0006983, 0030010, 0097192, 0045444, 0038095, 0008543, 0005977, 0021766, 0044027, 0045087, 0007520, 0043066, 0090090, 0050774, 2000466, 0045719, 0043407, 0051534, 0032091, 0031333, 0045892, 2000077, 0048011, 0009887, 0018105, 0048015, 0001954, 1901030, 0033138, 0010800, 0032092, 0045732, 0031334, 0046827, 0032855, 2000738, 0045944, 0006611, 0035372, 0000320, 0006349, 0032886, 0048168, 0042493, 0010226, 0071109;04012, 04062, 04722, 04916, 05210, 04340, 05217, 04932, 04390, 04151, 05160, 05164, 05169, 05162, 04110, 04660, 04360, 04510, 04310, 05213, 05200, 04910, 05166, 04728, 05215, 04917, 04662, 05010;;;;3q13.3;3
PAX3;HS048681;0.0039;4379;2;0;1381;1;510;5077;0005634, 0003682, 0003705, 0043565, 0003700, 0006915, 0008283, 0048066, 0007507, 0060594, 0007517, 0000122, 0001755, 0001843, 0048663, 0009887, 0008284, 0045944, 0007605, 0021527, 0006366;05202;;;;2q35;2
CCS;HS056959;0.0038;3584;1;0;1442;1;510;9973;0005829, 0005743, 0005634, 0005375, 0004784, 0016532, 0008270, 0015680, 0051353, 0019430;05014;;;;11q13;11
SLC2A2;HS052485;0.0038;3778;2;0;1447;1;510;6514;0005903, 0005737, 0005887, 0055056, 0033300, 0005355, 0005975, 0031018, 0006112, 0050796, 0044281;04911, 04917, 04930, 04950, 04973;;;;3q26.1-q26.2;3
ATF4;HS048318;0.0038;4604;5;0;1463;1;510;468;0005737, 0032590, 0005815, 0005654, 0005667, 0003677, 0043565, 0003700, 0006987, 0006520, 0044267, 0007214, 0006094, 0070059, 0043267, 0043525, 0045944, 0006366;04918, 04912, 04915, 04725, 04722, 04932, 05031, 05034, 04151, 05203, 05166, 04668, 04261, 04141, 04010, 04728, 05030, 05215, 04720, 05161, 04911;;;;22q13.1;22
LPA;HS047725;0.0037;40741;2;0;7683;2;510;4018;0034358, 0004866, 0008201, 0004252, 0008015, 0006629, 0006869, 0042157, 0006508, 0006898, 0044281;;;;;6q26;6
IRS2;HS055534;0.0037;4569;13;0;1525;1;510;8660;0005829, 0005886, 0005543, 0004871, 0007420, 0008283, 0007173, 0038095, 0008543, 0006006, 0045087, 0008286, 0060397, 0055088, 0030879, 0002903, 0033673, 0010748, 0048011, 0048015, 0030890, 0030335, 0032000, 0046326, 0045725, 0032024, 0002053, 0009749;04910, 05206, 04932, 04920, 04930;;;;13q34;13
LDHA;HS047596;0.0037;3348;1;0;1538;1;510;3939;0005929, 0005829, 0005739, 0004459, 0044262, 0031668, 0006096, 0006090;00010, 00640, 04066, 01100, 00270, 00620;;;;11p15.4;11
ACE;HS038018;0.0036;56991;12;0;16280;3;510;1636;0005768, 0009897, 0005615, 0016021, 0005886, 0003779, 0004180, 0031404, 0008144, 0004175, 0008237, 0008241, 0008270, 0002005, 0002003, 0050482, 0001974, 0044267, 0060218, 0042447, 0001822, 0032943, 0043171, 0006508, 0002019, 0014910, 0019229, 0042312;05142, 04614, 05410;;;;17q23.3;17
ESR2;HS081890;0.0035;29922;5;0;8254;2;510;2100;0005576, 0005739, 0005654, 0001046, 0030284, 0034056, 0004879, 0048019, 0005496, 0003713, 0008270, 0007420, 0007267, 0060743, 0030520, 0060766, 0030308, 0050680, 0000122, 0001764, 0001541, 0043065, 0051091, 0060740, 0006367, 0060065, 0060068;04915, 04917;;;;14q23.2;14
SLC1A2;HS052459;0.0034;6312;2;0;1733;1;510;6506;0030673, 0016021, 0005886, 0015501, 0005313, 0017153, 0030534, 0031668, 0070779, 0051938, 0035264, 0010259, 0046326, 0043200, 0042493, 0009611, 0007268, 0021537, 0007632;05014, 04724;;;;11p13-p12;11
CP;HS041469;0.0033;20637;7;0;8567;2;510;1356;0005615, 0005765, 0005507, 0004322, 0006879, 0006825, 0055085;00860;;;;3q23-q25;3
MTR;HS038568;0.0033;4607;1;0;1837;1;510;4548;0005829, 0031419, 0008898, 0008705, 0008270, 0034641, 0009235, 0032259, 0007399, 0042558, 0000096, 0006805;00670, 00450, 01230, 01100, 00270;;;;1q43;1
KCNQ1;HS047152;0.0033;6550;1;0;1869;1;510;3784;0016323, 0005769, 0005770, 0005764, 0042383, 0008076, 0042589, 0005516, 0005251, 0015271, 0034236, 0034237, 0008157, 0086089, 1902282, 0060048, 0072358, 0071320, 0035690, 0071872, 0016458, 0046676, 1901381, 0071435, 0060372, 0006349, 0086091, 0060307, 0007605, 0007268;04971, 04974, 04725, 05110, 04261, 04972;;;;11p15.5;11
CBS;HS055596;0.0033;6256;1;0;1875;1;510;875;0005829, 0005730, 0030554, 0004122, 0020037, 0046872, 0072341, 0042803, 0030170, 0001974, 0060351, 0034641, 0071456, 0021587, 0006535, 0019343, 0001958, 0043418, 0070814, 0019448, 0006565, 0060135, 0043066, 0050880, 0030823, 0043506, 0051593, 0006801, 0019346;00270, 01100, 00260, 01230;;;;21q22.3;21
GRM5;HS038285;0.0033;5895;2;0;1877;1;510;2915;0005737, 0043198, 0043197, 0005887, 0014069, 0004930, 0008066, 0000185, 0002029, 0007612, 0007626, 0040013, 0007206, 0048170, 0007205, 0006468, 0006355, 0007268;04020, 04080, 04724, 05016, 04723, 04720, 04540;;;;11q14.3;11
FOXM1;HS043709;0.0031;6673;1;0;2078;1;510;2305;0005737, 0005634, 0005667, 0003677, 0008301, 0003690, 0003705, 0043565, 0003700, 0008134, 0044212, 0007049, 0006978, 0006281, 0009790, 0000086, 0001889, 0090344, 0032873, 0000122, 0007389, 0008284, 2000781, 0045944, 0071156, 0001558, 0042127, 0046578, 2000377, 0051090, 0009888, 0006366, 0001570;;;;;12p13;12
HNF1A;HS052921;0.0030;8212;2;0;2175;1;510;6927;0005737, 0005634, 0001750, 0045120, 0043234, 0005667, 0003677, 0003690, 0046982, 0001077, 0043565, 0003700, 0044212, 0015721, 0006699, 0001824, 0045453, 0008203, 0006338, 0030326, 0031018, 0006633, 0015908, 0042593, 0046323, 0006783, 0030073, 0001889, 0000122, 0048341, 0001890, 0060261, 0045893, 0008104, 0050796, 0030111, 0035623, 0048608, 0009749, 0006979, 0043691, 0060395;04950;;;;12q24.2;12
TNFRSF25;HS039299;0.0030;4612;1;0;2215;1;510;8718;0005829, 0005576, 0005887, 0005031, 0042981;04060;;;;1p36.2;1
EPCAM;HS047822;0.0029;7035;2;0;2236;1;510;4072;0016324, 0016323, 0009986, 0016021, 0016328, 0005923, 0008284, 0001657;;;;;2p21;2
EPO;HS043128;0.0028;101949;18;0;27838;4;510;2056;0009986, 0005615, 0030295, 0007568, 0006915, 0008015, 0071474, 0007566, 0043249, 0042541, 0010523, 2001258, 1902251, 1902219, 0018105, 0008284, 0045740, 0045666, 0046579, 0045893, 0042523, 0061418, 0048678, 0051602, 0043627, 0055093, 0070555, 0032496, 0009651, 0033574, 0033189, 0007165;04060, 04151, 04066, 04630, 04640;;;;7q22;7
APOE;HS046744;0.0028;70809;13;0;18643;3;510;348;0042627, 0030425, 0005769, 0071682, 0031232, 0005794, 0034364, 0034363, 0005770, 0034362, 0043025, 0005886, 0034361, 0016209, 0001540, 0017127, 0008201, 0046848, 0005319, 0071813, 0050750, 0046911, 0060228, 0005543, 0042803, 0070326, 0007568, 0048844, 0008219, 0006874, 0071397, 0071363, 0071347, 0019934, 0006707, 0033344, 0042632, 0008203, 0034382, 0007010, 0007186, 0034380, 0034384, 0034375, 0046907, 0042158, 0042159, 0042157, 0034374, 0051651, 0043537, 0045541, 0001937, 0050728, 0043407, 0043524, 0010544, 0007263, 0048709, 0014012, 0033700, 0007603, 0045773, 0030828, 0010875, 0010873, 0032805, 0051044, 0051000, 0006898, 0030516, 0032489, 0010468, 0048168, 0002021, 0045471, 0032868, 0000302, 0032526, 0001523, 0043691, 0007271, 0006641, 0042311, 0034447, 0034372;05010;;;;19q13.2;19
GBA;HS044887;0.0028;4935;1;0;2447;1;510;2629;0043202, 0005765, 0004348, 0005102, 0005975, 0008219, 0071356, 0046513, 0006680, 0050728, 0032715, 0043407, 0035307, 0046512, 0023021;00600, 00511, 01100, 04142;;;;1q21;1
CHAT;HS040238;0.0028;27058;5;0;9903;2;510;1103;0030424, 0005829, 0005739, 0043025, 0005634, 0004102, 0007628, 0016358, 0007529, 0007517, 0007274, 0042136, 0007269, 0006656, 0007622, 0043179;00564, 04725;;;;10q11.2;10
CAST;HS054578;0.0027;6958;1;0;2585;1;510;831;0016020, 0004869, 0004866, 2000675;;;;;5q15;5
TSPO;HS085775;0.0026;10091;1;0;2689;1;510;706;0016021, 0005741, 0005497, 0008503, 0015485, 0030325, 0007568, 0006820, 0006915, 0048266, 0008283, 0071476, 0071222, 0071294, 0060242, 0008347, 0006783, 0060253, 0045019, 0032720, 0014012, 0043065, 0051928, 0060252, 0051901, 0010940, 2000379, 0006626, 0032374, 0050810, 0042493, 0010042, 0032570, 0033574, 0010266, 0006694, 0008202;05166, 04080;;;;22q13.31;22
HTR1B;HS046401;0.0025;7471;1;0;2799;1;510;3351;0005737, 0005887, 0008144, 0051378, 0004993, 0007198, 0046849, 0071312, 0035690, 0071502, 0042756, 0002031, 0030818, 0014063, 0032229, 0051967, 0007205, 0050795, 0014059, 0042220, 0045471, 0051385, 0007268, 0042310;04080, 04726;;;;6q13;6
TTN;HS053172;0.0025;9071;1;0;2814;1;510;7273;0000794, 0005829, 0005576, 0005794, 0031430, 0005865, 0030018, 0051015, 0042805, 0005524, 0005509, 0005516, 0043621, 0004674, 0004713, 0008307, 0097493, 0031433, 0007512, 0060048, 0048739, 0003300, 0055008, 0055003, 0035995, 0043056, 0001701, 0007076, 0030049, 0018108, 0030168, 0002576, 0045859, 0051592, 0045214, 0048769, 0030241, 0030240;05414, 05410;;;;2q31;2
GUSB;HS046015;0.0025;16810;3;0;10638;2;510;2990;0043202, 0004566, 0005975, 0030214, 0044281;00040, 00500, 00860, 00983, 01100, 04142, 00531;;;;7q21.11;7
HTR2C;HS046407;0.0024;7100;1;0;2868;1;510;3358;0005887, 0071886, 0008144, 0001587, 0051378, 0001662, 0006182, 0051482, 0007631, 0007626, 0007208, 0070374, 0010513, 0032098, 0043397, 0031644, 0051209, 0042493, 0007268;04020, 04540, 04726, 04080;;;;Xq24;X
KCNH2;HS047109;0.0024;12313;1;0;2882;1;510;3757;0009986, 0005737, 0005635, 0008076, 0005251, 0005242, 0000155, 1902282, 0060048, 0035690, 0086010, 1902303, 1901381, 0071435, 0055075, 0086091, 0003064, 0060307, 0023014, 0007268;;;;;7q36.1;7
GRIN2B;HS045867;0.0024;7284;6;0;2928;1;510;2904;0030054, 0009986, 0017146, 0043005, 0014069, 0045211, 0008021, 0005262, 0005234, 0016594, 0004972, 0008270, 0001662, 0048266, 0050966, 0001701, 0007612, 0007611, 0007613, 0060079, 0048167, 0045471, 0007423, 0001964, 0001967, 0007268;04014, 04015, 04728, 05322, 04713, 04724, 05033, 04080, 04720, 05014, 05030, 05016, 05031, 05034, 05010;;;;12p12;12
HCRT;HS046142;0.0022;14714;1;0;3240;1;510;3060;0030054, 0005576, 0048471, 0005791, 0030141, 0008021, 0042755, 0007204, 0008156, 0043267, 0051970, 0007218, 0007200, 0051928, 0051971, 0007205, 0060079, 0046928, 0007268;04080;;;;17q21;17
TPO;HS053114;0.0021;9487;1;0;3428;1;510;7173;0009986, 0005887, 0005739, 0005509, 0020037, 0004447, 0004601, 0034641, 0035162, 0042446, 0042744, 0006590;04060, 04640, 05320, 01100, 04630, 00350, 04918;;;;2p25;2
PER2;HS055689;0.0020;8444;3;0;3653;1;510;8864;0005634, 0048471, 0000988, 0004871, 0007623, 0000122, 0006351;04713, 04710, 05202, 05168;;;;2q37.3;2
GFAP;HS045002;0.0020;50568;12;0;21485;3;510;2670;0097449, 0044297, 0005829, 0005882, 0016020, 0005200, 0014002, 0060020, 0030198, 0045109, 0060291, 0010977, 0031102, 0010625, 0051580, 0009611;;;;;17q21;17
DDIT3;HS042519;0.0019;10275;5;0;3851;1;510;1649;0005770, 0005654, 0003677, 0043565, 0003700, 0003714, 0006987, 0001955, 0007050, 0045454, 0006983, 0070059, 0042789, 0090090, 2000016, 0045662, 0043433, 0045892, 0032757, 0043525, 0045944, 0043161, 0043620, 0044324, 0051209, 0006974, 0016055;04141, 05202, 04010, 04932;;;;12q13.1-q13.2;12
PPY;HS050251;0.0018;12383;2;0;3909;1;510;5539;0005576, 0005179, 0007586, 0009306;04080;;;;17q21;17
CTGF;HS042010;0.0018;21823;1;0;3925;1;510;1490;0005938, 0005801, 0005829, 0005615, 0005794, 0048471, 0005886, 0005578, 0008201, 0005520, 0001525, 0001502, 0030154, 0016477, 0007160, 0044255, 0035988, 0060401, 0006260, 0008544, 0070278, 0008543, 0007229, 0035556, 0030324, 0010629, 0010260, 0001503, 0060452, 0050867, 0010942, 0045597, 0008284, 0032967, 0043280, 0070374, 0070318, 0010628, 0046330, 0001934, 0051496, 0072593, 0001558, 0032330, 0043200, 0034059, 0032355, 0070542, 0009749, 0051385, 0043434, 0009611, 0044281, 0006367;04390;;;;6q23.1;6
TJP1;HS053033;0.0018;10003;1;0;4072;1;510;7082;0045177, 0016324, 0016327, 0016323, 0005913, 0005829, 0005921, 0014704, 0046581, 0005634, 0005923, 0001825, 0007043, 1901350, 0006921, 0071333, 0035329, 0043116, 0042493, 0045471, 0032496, 0071000;04530, 04540, 05132, 05120, 04520, 05110;;;;15q13;15
PSEN1;HS050784;0.0018;15259;6;0;4087;1;510;5663;0016324, 0030424, 0005938, 0009986, 0005813, 0035253, 0031410, 0043198, 0005789, 0070765, 0005794, 0000139, 0030426, 0005887, 0000776, 0005765, 0045121, 0005743, 0031594, 0043025, 0005640, 0048471, 0005791, 0005790, 0030018, 0004190, 0045296, 0005262, 0004175, 0000186, 0042987, 0042640, 0000045, 0034205, 0050435, 0001568, 0048854, 0021870, 0001708, 0016337, 0021795, 0015871, 0021904, 0030326, 0050673, 0001947, 0002244, 0035556, 0015813, 0006509, 0007613, 0006839, 0002573, 0043066, 0050771, 0007175, 0043524, 2000059, 0000122, 0051444, 0051402, 0048666, 0001764, 0007220, 0007219, 0043065, 0043085, 0050820, 0043406, 0032436, 0001921, 0009791, 0006486, 0016485, 0015031, 0042325, 0043393, 0060075, 0048167, 0051966, 0006974, 0006979, 0048705, 0043589, 0051563, 0001756, 0016080, 0002286, 0050852, 0048538;04722, 04330, 05010, 04310;;;;14q24.3;14
GAL;HS048799;0.0017;18786;11;0;4098;1;510;51083;0005576, 0005794, 0030141, 0005184, 0007631, 0030252, 0006954, 0030073, 0050672, 0007399, 0007218, 0043065, 0031943, 0042493, 0043627, 0032868, 0006939;04080;;;;11q13.3;11
F5;HS043202;0.0017;11801;3;0;4232;1;510;2153;0005576, 0005615, 0005886, 0031093, 0005507, 0008015, 0007155, 0030168, 0002576;04610;;;;1q23;1
B2M;HS050809;0.0016;39822;2;0;13441;2;510;567;0031905, 0031901, 0005788, 0012507, 0009897, 0005576, 0005615, 0000139, 0042612, 0030670, 0005886, 0002479, 0002480, 0002481, 0060333, 0001916, 0042026, 0050690, 0050776, 0046686, 0042493, 0002237, 0033077, 0016032;04612;;;;15q21-q22.2;15
TSHR;HS053157;0.0016;13704;1;0;4527;1;510;7253;0005887, 0004996, 0007267, 0007187, 0008284;05320, 04080, 04918;;;;14q31;14
NES;HS040031;0.0015;10707;2;0;4543;1;510;10763;0005737, 0005882, 0019215, 0005198, 0007420, 0048858, 0031076, 0000086, 0043066, 0043086, 0032091, 0030844, 2000179, 0072089;;;;;1q23.1;1
CST3;HS041902;0.0015;19646;3;0;4553;1;510;1471;0005615, 0001540, 0004869, 0006952, 0043206, 0060313, 0010711, 0060311, 0010716, 0010703;04970;;;;20p11.21;20
MB;HS047905;0.0015;34901;3;0;13504;2;510;4151;0020037, 0005506, 0019825, 0005344, 0050873, 0043353, 0007507, 0009725, 0042542, 0001666, 0031444;;;;;22q13.1;22
NPY;HS048463;0.0015;65565;8;0;13753;2;510;4852;0005623, 0005615, 0005246, 0004930, 0005184, 0008343, 0008015, 0006816, 0008283, 0006928, 0021954, 0021987, 0007586, 0007187, 0031175, 0007218, 0032100, 0008217, 0007268;04080, 05034, 04920;;;;7p15.1;7
IRS1;HS046960;0.0014;15777;3;0;4832;1;510;3667;0005901, 0005829, 0005899, 0005634, 0043548, 0005543, 0005080, 0042169, 0004871, 0005068, 0007173, 0038095, 0008543, 0042593, 0045087, 0008286, 0048009, 0060397, 0016042, 0030879, 0046627, 0046676, 0048011, 0014065, 0030335, 0008284, 0032000, 2001275, 0045725, 0046628, 0002053, 0043552, 0043491, 0034504, 0010468;04960, 04910, 04722, 04932, 04150, 04151, 04920, 04930, 05206;;;;2q36;2
HSPA5;HS046374;0.0014;15250;1;0;4965;1;510;3309;0009986, 0034663, 0005788, 0005793, 0030176, 0042470, 0030496, 0005634, 0005524, 0016887, 0005509, 0051087, 0051787, 0030674, 0043022, 0051082, 0006987, 0042149, 0071353, 0021680, 0021589, 0006983, 0030433, 0043066, 0030512, 0030168, 0002576, 0031398, 0060904;04612, 05020, 04918, 03060, 04141;;;;9q33.3;9
CYP2D6;HS042265;0.0013;17584;2;0;5091;1;510;1565;0005789, 0005739, 0070330, 0008144, 0020037, 0005506, 0004497, 0009822, 0009804, 0042737, 0033076, 0016098, 0051100, 0090350, 0070989, 0044281, 0008202, 0006805;00980, 00982, 04726;;;;22q13.1;22
GNRH1;HS045300;0.0011;114695;7;0;34727;4;510;2796;0005576, 0005615, 0005183, 0007267, 0007565, 0007275, 0043066, 0008285, 0042698, 0010468, 2000354, 0031960, 0045471, 0007165;04080, 04912;;;;8p21-p11.2;8
MAPT;HS047872;0.0011;29825;1;0;5711;1;510;4137;0030424, 0035085, 0005829, 0030426, 0005874, 0005875, 0034399, 0005886, 0045298, 0071813, 0008017, 0005200, 0007628, 0008088, 0048675, 0006921, 0000226, 0047497, 0032387, 0001764, 0045773, 0031116, 0010506, 0060632;05010, 04010;;;;17q21.1;17
OPRM1;HS048577;0.0010;16031;4;0;5957;1;510;4988;0005783, 0005794, 0005887, 0004979, 0001965, 0038047, 0005245, 0007191, 0007193, 0048149, 0033554, 0007204, 0007187, 0007626, 0007194, 0043951, 0008285, 0045019, 0061358, 0007200, 0043950, 0070374, 0050769, 0045429, 0051481, 0050795, 2000310, 0019233;04080, 04915, 05032;;;;6q24-q25;6
HBG2;HS9090580;0.0010;10067;1;0;5989;1;510;3048;0005829, 0005833, 0020037, 0005506, 0019825, 0005344, 0007596;;;;;11p15.5;11
APOB;HS046443;0.0009;49324;2;0;15684;2;510;338;0034360, 0030669, 0005829, 0005769, 0071682, 0005788, 0005789, 0031904, 0010008, 0034363, 0034362, 0034359, 0005886, 0034361, 0017127, 0008201, 0050750, 0005543, 0048844, 0007596, 0071379, 0071356, 0033344, 0042632, 0008203, 0009566, 0001701, 0050900, 0042158, 0042159, 0042157, 0042953, 0034383, 0034374, 0007399, 0007603, 0010886, 0010744, 0009791, 0006898, 0045540, 0009743, 0032496, 0010269, 0009615, 0001523, 0030317, 0007283, 0019433, 0006642, 0034379;04977, 04975;;;;2p24-p23;2
MAPK1;HS050600;0.0009;27204;3;0;15740;2;510;5594;0005901, 0005829, 0032839, 0005769, 0005925, 0005794, 0005770, 0015630, 0005815, 0005739, 0005654, 0043204, 0031143, 0005819, 0005524, 0003677, 0004707, 0008353, 0000187, 0000186, 0006915, 0007411, 0050853, 0072584, 0007049, 0019858, 0007173, 0070371, 0038095, 0038096, 0008543, 0045087, 0008286, 0060397, 0060716, 0031663, 0033598, 0000189, 0019048, 0002755, 0045596, 0048011, 0009887, 0018105, 0030168, 0030335, 0008284, 0010800, 0045893, 0045727, 0007265, 0051493, 2000641, 0090170, 0051090, 0032872, 0006974, 0070849, 0043627, 0043330, 0009636, 0019233, 0051403, 0007268, 0050852, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006351, 0035666;04912, 04960, 04723, 04914, 05131, 05140, 04726, 05145, 04810, 04730, 04915, 05034, 04650, 04012, 04916, 04930, 04662, 04917, 04360, 05160, 05223, 05211, 05215, 05142, 05213, 05020, 05203, 05214, 05205, 05200, 05161, 05164, 04724, 05133, 05010, 05132, 04910, 04151, 04114, 04380, 04014, 04010, 04370, 04066, 04015, 05212, 05206, 05210, 05216, 05219, 05218, 05220, 05152, 05221, 04660, 04713, 04666, 04725, 04540, 04722, 04668, 04720, 04664, 04062, 04270, 04620, 04320, 04520, 04261, 04510, 04350, 04621, 04150;;;;22q11.21;22
VDR;HS053347;0.0009;26030;2;0;6249;1;510;7421;0005654, 1902098, 0008434, 0003677, 1902121, 0038186, 0043565, 0003707, 0008270, 0006816, 0000902, 0006874, 0046697, 0050892, 0007595, 0060745, 0010839, 0000122, 0009887, 0060058, 0045618, 0045944, 0010980, 0060558, 0001501, 0006367;04961, 04978, 05152;;;;12q13.11;12
GHRH;HS045036;0.0009;22002;1;0;6398;1;510;2691;0005615, 0043195, 0016608, 0021984, 0007189, 0019933, 0030252, 0030819, 0008284, 0046005, 0060124, 0043568, 0040018, 0032094;04080;;;;20q11.2;20
CRP;HS041617;0.0008;175686;18;0;56012;6;510;1401;0005576, 0005615, 0030175, 0030426, 0005739, 0005886, 0015485, 0033265, 0030169, 0046872, 0006953, 0007568, 0071277, 0071333, 0006958, 0050830, 0010888, 0010745, 0008228, 1900006, 0051258, 0045471, 0001666, 0010288, 0042060;;;;;1q23.2;1
SOD2;HS052685;0.0008;19541;7;0;6744;1;510;6648;0005743, 0005759, 0042645, 0003677, 0030145, 0019825, 0004784, 0001315, 0071361, 0003032, 0048773, 0006749, 0007507, 0030097, 0050665, 0055072, 0001889, 0007626, 0008285, 0045599, 0048147, 1902176, 0043524, 0048666, 0032364, 0045429, 0009791, 0051289, 0050790, 0051881, 0006357, 0001836, 0019430, 0022904, 0014823, 0048678, 0046686, 0042493, 0051602, 0010332, 0042542, 0055093, 0001666, 0033591, 0032496, 0010042, 0010269, 0034021, 0010043, 0042554, 0003069;04146, 05016;;;;6q25.3;6
NOS1;HS048456;0.0005;29221;1;0;7756;1;510;4842;0005856, 0005829, 0043197, 0048471, 0001917, 0043234, 0042383, 0016529, 0045202, 0034618, 0046870, 0050660, 0010181, 0020037, 0044325, 0005506, 0050661, 0003958, 0004517, 0097110, 0017080, 0034617, 0006527, 0007596, 0071363, 0042738, 0051701, 0033555, 0007520, 0045776, 0010523, 0051346, 0043267, 0051612, 0042136, 0006809, 0007263, 0018119, 0090382, 0031284, 0035066, 1902307, 0045944, 0045909, 0055117, 0009408, 0001666, 0006941;04730, 01100, 04145, 00330, 04713, 05014, 05010, 04970, 04020;;;;12q24.22;12
IGF1R;HS046745;0.0004;28696;1;0;8228;1;510;3480;0005901, 0005887, 0043231, 0043005, 0005524, 0043559, 0005158, 0005520, 0005010, 0007409, 0007420, 0030010, 0031017, 0006955, 0051389, 0008286, 0030238, 0030879, 0043066, 0051898, 0014065, 0030335, 0008284, 0032467, 0045740, 0043410, 0051897, 0090031, 0060740, 0046777, 0051291, 0051262, 0046328, 0033197;04014, 04066, 04913, 04144, 04510, 04520, 05205, 04914, 05200, 05202, 05214, 05215, 05218, 04151, 04015, 04114, 04730;;;;15q26.3;15
PLAT;HS049391;0.0003;57643;4;0;18587;2;510;5327;0045177, 0009986, 0005737, 0005576, 0005615, 0030141, 0045202, 0004252, 0007596, 0006464, 0042730, 0045861, 0031639, 0048008, 0060279, 0006508, 0048167, 0051591, 0051384, 0001666, 0043434, 0014909, 0035249;05202, 04610;;;;8p12;8
SST;HS052773;0.0003;76498;3;0;28598;3;510;6750;0005615, 0043025, 0005179, 0007586, 0007186, 0008628, 0006972, 0008285, 0030334, 0043200, 0042493, 0009408, 0007584, 0048545, 0007268;04971, 04080;;;;3q28;3
PRNP;HS050709;0.0001;50254;14;0;9335;1;510;5621;0016021, 0005741, 0031225, 0005783, 0019898, 0005794, 0045121, 0005730, 0005886, 0005507, 0008017, 0007411, 0007050, 0006878, 0007611, 0008152, 0046007, 0043066, 0070885, 0032689, 0032700, 0032703, 0001933, 0043433, 0050860, 0051260, 0046686, 0046688, 0006979;05020;;;;20p13;20
