Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
INS;HS046933;0.0479;925549;15;0;273579;6;66;3630;0005788, 0031904, 0005615, 0005796, 0034774, 0005179, 0005158, 0032148, 0006953, 0046631, 0007267, 0044267, 0031018, 0006112, 0055089, 0007186, 0042593, 0006006, 0015758, 0008286, 0000165, 0002674, 0045922, 2000252, 0045721, 0045818, 1902176, 0050995, 0033861, 0042177, 0032460, 0050709, 0045861, 0060266, 0045908, 0090336, 0030307, 0030335, 0008284, 0050715, 0045740, 0046326, 0045725, 0045821, 0046628, 0046889, 0043410, 0045840, 0051092, 0045429, 0051000, 0090277, 0050731, 0014068, 0031954, 0051897, 0060267, 0045909, 0006521, 0050796, 0022898, 0044281, 0042060;04114, 04150, 04151, 04014, 04911, 04914, 04940, 04930, 04066, 04810, 04140, 04015, 04910, 04950, 04932, 05215, 04917, 04913, 04960;;;;11p15.5;11
CCL4L2;HS085646;0.0470;6472;1;0;3463;1;66;388372, 6351, 9560;0005615, 0006935, 0006955, 0006954, 0008009, 0007155, 0007267, 0006928, 0007163, 0043922, 0051928, 0050850, 2000503, 0009636, 0009615, 0007165;04060, 04064, 04062, 04620, 04623, 05132;;;;17q12;17
CYP2C19;HS042259;0.0468;11705;2;0;3518;1;66;1557;0005789, 0052741, 0018675, 0018676, 0020037, 0005506, 0019825, 0008395, 0019373, 0042738, 0046483, 0016098, 0097267, 0008202, 0006805;00591, 04726, 05204, 00590, 00982;;;;10q24;10
SMPD1;HS052646;0.0463;8081;1;0;3647;1;66;6609;0005615, 0042599, 0043202, 0016798, 0004767, 0008219, 0046513, 0006687, 0043407, 0007399, 0043065, 0035307, 0042220, 0042493, 0007165, 0006685, 0006684, 0023021;01100, 04142, 00600;;;;11p15.4-p15.1;11
CYP2C9;HS042261;0.0460;12394;2;0;3716;1;66;1559;0005789, 0052741, 0018675, 0018676, 0034875, 0008144, 0020037, 0005506, 0008395, 0019373, 0042738, 0016098, 0097267, 0070989, 0008202, 0019627, 0006805;05204, 04726, 00982, 00590, 00591, 00980, 00830;;;;10q24;10
PRTN3;HS050773;0.0457;10591;1;0;3790;1;66;5657;0005829, 0005886, 0004252, 0008236, 0030574, 0097029, 0050765, 0008284, 0006508;;;;;19p13.3;19
HTR3A;HS038348;0.0450;10021;2;0;3973;1;66;3359;0030424, 0030054, 0005737, 0005887, 0043025, 0045211, 0051378, 0004993, 0005232, 0005249, 0071363, 0007586, 0042220, 0007268;04726;;;;11q23.1;11
PDC;HS048993;0.0443;6840;1;0;4157;1;66;5132;0015629, 0005737, 0005829, 0005634, 0001917, 0001750, 0004859, 0007186, 0007602, 0007601;04740;;;;1q25.2;1
PTH;HS051125;0.0430;118719;2;0;37351;2;66;5741;0005576, 0005615, 0005179, 0051428, 0003705, 0007189, 0045453, 0046058, 0007267, 0006874, 0007186, 0008628, 0000122, 0030501, 0030819, 0046326, 0045725, 0009967, 0045944, 0007266, 0001501;04080;;;;11p15.3-p15.1;11
GCG;HS044909;0.0425;120638;3;0;37926;2;66;2641;0005788, 0005576, 0005615, 0005886, 0034774, 0005102, 0008283, 0044267, 0071377, 0006112, 0007631, 0007186, 0043066, 0090280, 0030819, 0070374, 0035774, 0033138, 0010800, 0032092, 0045860, 0010737, 0050796, 0044281;04080, 04911;;;;2q36-q37;2
CYP1A2;HS042232;0.0420;12526;2;0;4823;1;66;1544;0005789, 0070330, 0034875, 0032451, 0009055, 0020037, 0005506, 0016712, 0009820, 0045333, 0071276, 0018894, 0019373, 0042738, 0046483, 0050665, 0030324, 0032259, 0016098, 0097267, 0071615, 0070989, 0006778, 0009791, 0010468, 0032355, 0032496, 0006950, 0006706, 0009403, 0006805;00380, 00830, 00140, 00980, 01100, 05204, 00982, 00591, 00232;;;;15q24.1;15
CDC42;HS039406;0.0418;12698;1;0;4883;1;66;998;0045177, 0005829, 0030175, 0000139, 0005815, 0030496, 0072686, 0043005, 0043025, 0005886, 0030141, 0051233, 0005525, 0003924, 0019901, 0030036, 0090135, 0051017, 0034332, 0007411, 0007596, 0060070, 0003161, 0034613, 0007173, 0090136, 0060684, 0051683, 0035088, 0007163, 0038096, 0046847, 0007030, 0031069, 0060789, 0060047, 0045087, 0031424, 0003334, 0030225, 0035264, 0042692, 0042059, 0010629, 0031333, 0048664, 0007097, 0072384, 0032467, 0045740, 0010628, 0071338, 0090316, 0046330, 0048554, 0051149, 0043525, 0033138, 0043552, 0031274, 1900026, 0051835, 0051988, 0051489, 0007088, 0042176, 0043497, 0045859, 0031647, 0051056, 0007264, 0002040, 0060661, 0031295;04912, 04530, 04932, 04360, 04370, 04810, 04666, 05100, 05130, 05205, 05131, 04660, 05211, 04010, 04062, 04015, 04014, 04144, 05212, 05203, 04510, 04520, 04722, 05120, 05132, 05200, 04670;;;;1p36.1;1
CYP2D6;HS042265;0.0412;17584;2;0;5091;1;66;1565;0005789, 0005739, 0070330, 0008144, 0020037, 0005506, 0004497, 0009822, 0009804, 0042737, 0033076, 0016098, 0051100, 0090350, 0070989, 0044281, 0008202, 0006805;00980, 00982, 04726;;;;22q13.1;22
IGHE;HS080213;0.0408;108192;3;0;40176;2;66;3497;0005576, 0003823, 0038095, 0045087;;;;;14q32.33;14
ADRB2;HS081888;0.0373;16696;4;0;6592;1;66;154;0016324, 0005768, 0005887, 0005764, 0005634, 0043235, 0004941, 0051380, 0015459, 0042803, 0007190, 0007171, 0007189, 0007188, 0045453, 0050873, 0002032, 0002024, 0008333, 0031649, 0040015, 0045986, 0030501, 0043410, 0031398, 0045944, 0006898, 0002028, 0042312, 0009409, 0002025;04020, 04144, 04080, 04970, 04261;;;;5q31-q32;5
