Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
DAPK1;HS042405;0.0124;3804;1;0;1059;1;241;1612;0015629, 0005737, 0005524, 0005516, 0004683, 0097190, 0071346, 0007243, 0043066, 0017148, 0043065, 0046777, 0010506, 2000310;05200, 05219;;;;9q21.33;9
ADORA2B;HS041484;0.0123;2302;1;0;1087;1;241;136;0005887, 0001609, 0007190, 0000187, 0007189, 0006968, 0031668, 0007588, 0007186, 0007254, 0030828, 0032722, 0002882, 0031284, 0032755, 0043306, 0010575, 0060087;05034, 04270, 04015, 04080, 04020;;;;17p12;17
PARK7;HS040489;0.0122;5406;5;0;1117;1;241;11315;0005739, 0005634, 0003729, 0008233, 0004601, 0051920, 0042803, 0008344, 0006914, 0008219, 0070301, 0051583, 0042743, 0006954, 0051899, 0060081, 0007005, 2001237, 0043524, 0032091, 2000277, 0050821, 0006508, 0060765, 0050727, 0007338;05012;;;;1p36.23;1
MT3;HS048223;0.0122;3355;1;0;1126;1;241;4504;0016234, 0048471, 0008021, 0016209, 0046870, 0005507, 0043027, 0008144, 0030295, 0008270, 0032148, 0014002, 0055073, 0008283, 0044242, 0071276, 0035690, 0071456, 0071732, 0006882, 0006707, 0006112, 0070371, 0016570, 0033210, 0010507, 0030517, 0060547, 0043524, 0051354, 2000378, 0045892, 0070374, 0097214, 0010940, 2000376, 0036091, 0030949, 0000060, 0043491, 0050821, 0060049, 0032095, 0019430, 0006829;;;;;16q13;16
NTF4;HS048506;0.0121;3404;2;0;1136;1;241;4909;0005788, 0005576, 0008083, 0008344, 0008544, 0007402, 0007616, 0042490, 0008052;04010, 04722;;;;19q13.3;19
OPRL1;HS048576;0.0121;3136;8;0;1141;1;241;4987;0005887, 0004930, 0001626, 0007193, 0007204, 0038003, 0007600;04080;;;;20q13.33;20
CHRM3;HS037900;0.0121;1748;2;0;1142;1;241;1131;0032279, 0043679, 0016323, 0030054, 0030425, 0005887, 0045211, 0042166, 0008144, 0016907, 0004435, 0008283, 0006464, 0006112, 0007399, 0045987, 0050796, 0003056, 0046541, 0044281, 0006939;04970, 04911, 04810, 04725, 04972, 04971, 04020, 04080;;;;1q43;1
WNT1;HS053381;0.0120;3134;1;0;1160;1;241;7471;0009986, 0005788, 0005615, 0005796, 0005886, 0005578, 0005125, 0005109, 0048018, 0044212, 0060348, 0001658, 0044336, 0071375, 0021551, 0021588, 0021536, 0000578, 0021797, 0071425, 0070365, 0042472, 0030901, 0022004, 0007520, 0030514, 0090344, 0022408, 0010812, 0045599, 2000059, 0030512, 0030182, 0048664, 0031100, 0061184, 0048146, 0043568, 0010592, 0045747, 0001934, 0051091, 0045944, 0045893, 0009611, 0042770, 0060061, 0021527, 0033077, 0030579;04390, 04310, 05200, 05166, 04340, 05217, 05205, 04916;;;;12q13;12
HMOX1;HS046234;0.0119;46640;9;0;10021;2;241;3162;0005901, 0005829, 0005789, 0005615, 0005730, 0005634, 0019899, 0020037, 0004392, 0046872, 0004630, 0042803, 0004871, 0001525, 0008219, 0006879, 0071276, 0071456, 0031670, 0001935, 0034101, 0007588, 0042167, 0006788, 0007243, 0008630, 0034383, 0043392, 1902042, 0002686, 0032764, 0043305, 0043524, 0043433, 0048662, 0045766, 0045080, 0043123, 0048661, 0045909, 0051260, 0045765, 0008217, 0051090, 0043619, 0043627, 0042542, 0035094, 0007264, 0044281, 0014806, 0055085, 0002246;04978, 00860, 04066, 05206;;;;22q13.1;22
PDE4A;HS049051;0.0119;3028;1;0;1198;1;241;5141;0005829, 0016020, 0048471, 0032587, 0004115, 0030552, 0046872, 0006198, 0035690, 0043949, 0010738, 0007608, 0007165;00230, 05032;;;;19p13.2;19
YY1;HS053416;0.0119;5612;1;0;1202;1;241;7528;0031011, 0016363, 0005886, 0000400, 0003723, 0001078, 0003713, 0003714, 0044212, 0008270, 0030154, 0034644, 0000724, 0010225, 0007283;;;;;14q;14
RELN;HS050763;0.0119;4908;1;0;1207;1;241;5649;0005737, 0030425, 0005615, 0005578, 0046872, 0004712, 0008236, 0070326, 0008306, 0007411, 0007155, 0021800, 0016358, 0010001, 0021766, 0007616, 0097114, 0001764, 0018108, 2000969, 0032793, 0061003, 2000463, 1900273, 0010976, 0014068, 0061098, 0051057, 0090129, 0051968, 0032008, 0097119, 0006508, 0097120, 0038026, 0050795, 2000310, 0048265, 0021511, 0021517;04512, 04151, 04510;;;;7q22;7
FUT2;HS044308;0.0118;2722;1;0;1237;1;241;2524;0032580, 0030173, 0008107, 0042355, 0006486;01100, 00601, 00603;;;;19q13.3;19
PKM;HS049380;0.0118;3698;3;0;1239;1;241;5315;0005929, 0005829, 0070062, 0005739, 0005634, 0005886, 0005524, 0000287, 0030955, 0004743, 0006096, 0012501, 0044281;00230, 04930, 05203, 01230, 01200, 01100, 00620, 00010;;;;15q22;15
GRM2;HS038282;0.0116;3608;3;0;1301;1;241;2912;0030424, 0030054, 0030425, 0005887, 0005622, 0042734, 0005246, 0004930, 0008066, 0001641, 0014047, 0007194, 0007268;04724, 04080, 05030;;;;3p21.2;3
ATG5;HS056531;0.0115;2390;1;0;1320;1;241;9474;0005776, 0034045, 0006915, 0000045, 0001974, 0060047, 0045087, 0043066, 0031397, 0032480, 0048840, 0043687, 0002739, 0042493, 0009620, 0042311, 0055015;04140, 04622, 05131;;;;6q21;6
LRRK2;HS040901;0.0113;7033;2;0;1375;1;241;120892;0032839, 0032473, 0045121, 0043025, 0005886, 0008021, 0005802, 0005524, 0005525, 0034211, 0005096, 0003924, 0004708, 0015631, 0000186, 0006914, 0008340, 0035640, 0048312, 2000173, 0061002, 0034260, 0007406, 0014043, 0007528, 0070997, 0018105, 0018107, 0010508, 0060161, 0043068, 0032436, 0031398, 0046777, 0035564, 0040012, 0042391, 0006979, 0007264, 0022028;05012;;;;12q12;12
CYP20A1;HS051119;0.0112;1719;1;0;1424;1;241;57404;0016021, 0020037, 0005506, 0004497, 0016705;;;;;2q33.2;2
CPP;HS011371;0.0112;3518;2;0;1435;1;241;340451;;;;;;8q21.3;8
FECH;HS043475;0.0112;5438;2;0;1435;1;241;2235;0005743, 0005759, 0051537, 0004325, 0008198, 0020037, 0030350, 0008203, 0009589, 0030218, 0006091, 0006783, 0055072, 0046501, 0010999, 0046984, 0009416, 0044281, 0034379;01100, 00860;;;;18q21.3;18
GUK1;HS046000;0.0111;2053;1;0;1468;1;241;2987;0005829, 0005524, 0004385, 0017144, 0015949, 0006163;00230, 01100;;;;1q32-q41;1
HRH1;HS046343;0.0110;2953;1;0;1503;1;241;3269;0005737, 0005887, 0005634, 0004969, 0071420, 0048245, 0006954, 0048016, 0007613, 0007200, 0032962, 0045907, 0048167, 0043114, 0008542;04080, 04020;;;;3p25;3
MAPK3;HS050601;0.0107;70835;4;0;26789;3;241;5595;0005901, 0005829, 0005769, 0005925, 0005794, 0005770, 0015630, 0005739, 0005654, 0031143, 0005524, 0004707, 0000187, 0000186, 0006915, 0007411, 0030509, 0051216, 0072584, 0007049, 0071260, 0006975, 0007173, 0038095, 0038096, 0008543, 0045087, 0008286, 0070498, 0060397, 0031663, 0019048, 0002755, 2000657, 0048011, 0009887, 0038083, 0030168, 0070374, 0035066, 0033129, 0045944, 0007265, 0051493, 2000641, 0090170, 0051090, 0032872, 0070849, 0043330, 0019233, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006361, 0035666;05020, 04664, 04726, 04914, 05152, 05161, 05164, 05131, 04930, 04713, 04620, 04720, 04723, 04725, 04520, 04915, 04370, 04724, 05213, 05214, 04916, 05212, 05205, 05010, 05142, 05133, 05145, 04917, 05034, 05140, 05210, 04910, 05211, 04960, 05132, 05160, 04150, 04510, 04114, 04261, 04015, 04010, 04014, 04012, 05220, 05203, 05216, 05218, 05215, 05223, 05221, 05219, 05200, 04912, 04350, 04810, 04722, 04666, 04668, 04730, 04540, 04270, 04660, 04320, 04650, 04662, 04621, 04360, 04066, 04151, 04380, 04062;;;;16p11.2;16
PNOC;HS049452;0.0107;9894;4;0;1604;1;241;5368;0005576, 0005184, 0007218, 0007600, 0007165, 0007268;;;;;8p21;8
