Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
TSC2;HS053153;0.0258;6311;3;0;1848;1;121;7249;0005901, 0030425, 0005794, 0030426, 0016020, 0043025, 0005634, 0048471, 0033596, 0005096, 0019902, 0006953, 0007050, 0030030, 0006897, 0007173, 0038095, 0008543, 0007507, 0045087, 0008286, 0048009, 0008285, 0045792, 0050680, 0043407, 0014067, 0006469, 0051898, 0032007, 0030178, 0001843, 0048011, 0014065, 0048015, 0050918, 0051291, 0051260, 0006606, 0043491, 0030100, 0046626, 0051056, 0001666;04115, 04910, 04151, 04150;;;;16p13.3;16
CBS;HS055596;0.0257;6256;3;0;1875;1;121;875;0005829, 0005730, 0030554, 0004122, 0020037, 0046872, 0072341, 0042803, 0030170, 0001974, 0060351, 0034641, 0071456, 0021587, 0006535, 0019343, 0001958, 0043418, 0070814, 0019448, 0006565, 0060135, 0043066, 0050880, 0030823, 0043506, 0051593, 0006801, 0019346;00270, 01100, 00260, 01230;;;;21q22.3;21
GRM5;HS038285;0.0257;5895;1;0;1877;1;121;2915;0005737, 0043198, 0043197, 0005887, 0014069, 0004930, 0008066, 0000185, 0002029, 0007612, 0007626, 0040013, 0007206, 0048170, 0007205, 0006468, 0006355, 0007268;04020, 04080, 04724, 05016, 04723, 04720, 04540;;;;11q14.3;11
GAD2;HS044495;0.0256;5319;1;0;1898;1;121;2572;0031225, 0030424, 0030054, 0061202, 0005829, 0000139, 0048471, 0005886, 0042734, 0030672, 0016595, 0004351, 0030170, 0006540, 0042136, 0007269, 0042493;00250, 00410, 00650, 00430, 04727, 04940, 01100;;;;10p11.23;10
CCK;HS055676;0.0248;63059;18;0;18782;2;121;885;0030424, 0043203, 0043194, 0030425, 0005576, 0005615, 0043204, 0043195, 0005184, 0006919, 0007409, 0001662, 0042755, 0032099, 0001764, 0043065, 0008284, 0051901, 0050731, 0032461, 0007205, 0051930, 0001836, 0007165;04080, 04972;;;;3p22.1;3
CDK5;HS039584;0.0245;9812;7;0;2184;1;121;1020;0030424, 0030054, 0016533, 0005829, 0030425, 0030175, 0030426, 0030027, 0016020, 0031594, 0043025, 0005634, 0043204, 0014069, 0045211, 0030549, 0005524, 0004693, 0005176, 0043125, 0050321, 0048675, 0007411, 0048148, 0007596, 0070509, 0051301, 0008283, 0007160, 0021954, 0021697, 0022038, 0030866, 0048813, 0009790, 0021766, 0006886, 0021819, 0008045, 0030517, 0045786, 0046826, 0031397, 0031914, 0045892, 0051402, 0001764, 0006913, 0048709, 0018105, 0018107, 2000251, 0045956, 0043525, 0032092, 0045860, 0090314, 0046777, 0035418, 0032801, 0043113, 0045055, 0071156, 0030334, 0061001, 0060079, 0048167, 0014044, 0019233, 0033136, 0007519, 0007416, 0001963, 0035249, 0048488, 0016079, 0008542;05010, 05030, 04360;;;;7q36;7
CACNA1A;HS053532;0.0243;6210;1;0;2235;1;121;773;0042995, 0005737, 0030425, 0016021, 0043025, 0005634, 0005886, 0005891, 0008331, 0046872, 0019905, 0005245, 0007628, 0048266, 0017156, 0048791, 0008219, 0016049, 0030644, 0021679, 0021702, 0021590, 0048813, 0007204, 0006112, 0014051, 0007214, 0006006, 0042445, 0051899, 0050883, 0032353, 0043524, 0050885, 0007274, 0042133, 0043113, 0014056, 0050770, 0017158, 0050796, 0060024, 0044281, 0021522, 0000096, 0007416, 0007268, 0035249, 0021750;04010, 04020, 04723, 04727, 04730, 04725, 04742, 04728, 04721, 04726, 04930, 05032, 05033, 04724;;;;19p13;19
NPS;HS038837;0.0241;6094;1;0;2280;1;121;594857;0005576, 0007218, 0045760, 0032230, 0051968, 0008542;;;;;10q26.2;10
GRIA1;HS045808;0.0236;6048;5;0;2430;1;121;2890;0032281, 0030054, 0009986, 0032590, 0043197, 0030666, 0005789, 0043025, 0014069, 0045211, 0008021, 0004971, 0005234, 0015277, 0030165, 0007616, 0031623, 0007268;05031, 04723, 05014, 04728, 04080, 04713, 04730, 05033, 04724, 04720;;;;5q31.1;5
GATA3;HS044851;0.0231;7310;2;0;2569;1;121;2625;0000790, 0005730, 0005654, 0000987, 0001046, 0070888, 0001158, 0001078, 0001077, 0000979, 0003713, 0008270, 0003180, 0007411, 0007596, 0061290, 0003215, 0001709, 0048469, 0071773, 0035457, 0071353, 0071356, 0006952, 0048589, 0043583, 0035162, 0030218, 0006959, 0001701, 0042472, 0072643, 0072602, 0002088, 0072676, 0008584, 0060374, 0060231, 0001823, 0045786, 2000146, 2000607, 2000352, 0045599, 2000703, 2000734, 0050728, 0032689, 0032703, 0033600, 0072179, 0001764, 0042421, 0071599, 0060017, 0035898, 0060037, 0014065, 0010595, 0032736, 2000667, 0032753, 0032754, 2000664, 0051897, 0045582, 2000611, 0045944, 2000679, 0072107, 0009791, 0002572, 0043370, 2000683, 0042035, 2000114, 0061085, 0051569, 0072182, 0043523, 0042493, 0043627, 0045471, 0010332, 0009615, 0048485, 0050852, 0045064, 0045061, 0048538, 0031929, 0001806, 0035799, 0060676, 0060065, 0003281;05321;;;;10p15;10
