Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
SLC19A2;HS039878;0.0218;608;1;0;165;1;226;10560;0016021, 0005886, 0008517, 0015403, 0015888, 0042723;04977;;;;1q23.3;1
ZIC2;HS053431;0.0215;562;2;0;173;1;226;7546;0005737, 0005634, 0031490, 0046872, 0003700, 0007420, 0048066, 0045892, 0001843, 0051091, 0045893, 0031290, 0006351, 0007601;04340;;;;13q32;13
ZMPSTE24;HS039651;0.0214;663;2;0;179;1;226;10269;0005789, 0016021, 0005637, 0046872, 0004222, 0008235, 0071586, 0006998, 0030327, 0006508;00900;;;;1p34;1
PMM2;HS049458;0.0205;644;2;0;218;1;226;5373;0005829, 0043025, 0004615, 0006488, 0009298, 0019307, 0043687, 0018279;00051, 00520, 01100;;;;16p13;16
HESX1;HS055649;0.0205;667;2;0;220;1;226;8820;0005634, 0003682, 0003677, 0043565, 0003700, 0007420, 0048853, 0045892, 0043584, 0030916, 0006351;;;;;3p14.3;3
SERPINI1;HS049348;0.0203;926;11;0;232;1;226;5274;0005615, 0004867, 0007417, 0007422, 0030155, 0030162;;;;;3q26.1;3
PPP1R9B;HS055147;0.0203;858;1;0;232;1;226;84687;0005912, 0030864, 0043197, 0030175, 0030027, 0005654, 0000164, 0032587, 0045202, 0008157, 0004864, 0007015, 0019722, 0007050, 0016477, 0071315, 0016358, 0046847, 0030308, 0001560, 0042127, 0007096, 2000474, 0001932, 0008380;;;;;17q21.33;17
HOMER2;HS056515;0.0199;540;1;0;249;1;226;9455;0045177, 0030054, 0005737, 0030425, 0043025, 0005886, 0014069, 0045211, 0048148, 0035584, 0048875, 0007216, 0008277;04724;;;;15q24.3;15
NDUFV1;HS048359;0.0195;354;1;0;272;1;226;4723;0005747, 0051539, 0010181, 0046872, 0051287, 0008137, 0006120, 0044281;01100, 05010, 00190, 05016, 04932, 05012;;;;11q13;11
KRIT1;HS055711;0.0192;1163;1;0;292;1;226;889;0005911, 0005737, 0005874, 0005886, 0008017, 0005546, 0005083, 0001525, 0045454, 0016525, 2000352, 0010596, 0001937, 0032092, 2000114, 0007264;04015;;;;7q21.2;7
SIX3;HS052430;0.0189;843;2;0;316;1;226;6496;0005634, 0003705, 0043565, 0007420, 0048512, 0021536, 0021797, 0060235, 0045892, 0030178, 0045944, 0006606, 0021537, 0007601;;;;;2p21;2
TBCE;HS052898;0.0189;1035;2;0;317;1;226;6905;0005737, 0005874, 0051087, 0051084, 0008344, 0048589, 0000226, 0014889, 0048936, 0007023, 0009791;;;;;1q42.3;1
HSF4;HS046366;0.0186;1030;3;0;338;1;226;3299;0005634, 0043565, 0003700, 0003714, 0043010, 0048468, 0033169, 0000122, 0045597, 0008284, 0045944, 0070207, 0006950, 0006351;;;;;16q21;16
AIRE;HS046332;0.0184;881;5;0;354;1;226;326;0015629, 0005737, 0005634, 0005886, 0003682, 0042393, 0044212, 0045182, 0008270, 0006959, 0006955, 0045944, 0045893, 0006417, 0006351;04120, 05340;;;;21q22.3;21
POMC;HS049577;0.0184;173484;15;0;67740;6;226;5443;0005615, 0005782, 0034774, 0005179, 0070996, 0007267, 0033059, 0044267, 0006091, 0032720, 0007218, 0016486, 0045944, 0032098, 0008217, 0007165;04920, 04916, 04080;;;;2p23.3;2
SOX3;HS052696;0.0179;1039;1;0;391;1;226;6658;0005634, 0000979, 0001106, 0060324, 0021854, 0045665, 0009887, 0021983, 0007423, 0060009, 0007530, 0048515;;;;;Xq27.1;X
PHOX2B;HS055742;0.0177;1403;1;0;417;1;226;8929;0000790, 0000978, 0003700, 0003360, 0021533, 0071773, 0071542, 0048894, 0048484, 0010001, 0021934, 0048839, 0021723, 0008285, 0045665, 1901166, 0001764, 0003357, 0048486, 0045666, 0045944, 0002087, 0060541, 0061452, 0035914, 0048485, 0006351;;;;;4p12;4
POLG;HS049553;0.0175;1157;5;0;433;1;226;5428;0005760, 0005743, 0042645, 0003682, 0003677, 0003887, 0004527, 0007568, 0006287, 0008219, 0006261, 0006264;01100;;;;15q25;15
PRODH;HS050717;0.0173;1101;1;0;450;1;226;5625;0005743, 0005759, 0071949, 0004657, 0019470, 0034641, 0006537, 0008631, 0006562, 0010133;01100, 00330;;;;22q11.21;22
GRIK1;HS045833;0.0171;1204;1;0;468;1;226;2897;0030054, 0030425, 0005887, 0032983, 0045211, 0042734, 0005234, 0015277, 0030534, 0048266, 0007417, 0051967, 0014054, 0032230, 0060079, 0060080, 0051966, 0007268, 0035249;04080, 04724;;;;21q22.11;21
KCNJ10;HS047129;0.0171;1791;6;0;471;1;226;3766;0016324, 0016323, 0016010, 0005887, 0005902, 0005524, 0015272, 0007628, 0022010, 0006954, 0051935, 0060081, 0021554, 0055075, 0010107, 0051289, 0048169, 0060075, 0051930, 0009637, 0051384, 0051385, 0007268, 0007601;04971;;;;1q23.2;1
HGS;HS056085;0.0168;1565;3;0;504;1;226;9146;0005829, 0005769, 0031901, 0032585, 0030141, 0046872, 0016197, 0008333, 0007173, 0006886, 0008285, 0042059, 0046426, 0042176;04144, 04145;;;;17q25;17
CNTN2;HS052893;0.0164;2196;1;0;549;1;226;6900;0031225, 0009986, 0005887, 0044224, 0043209, 0043025, 0033268, 0045202, 0008076, 0030246, 0042802, 0007628, 0007411, 0007413, 0007155, 0034613, 0022010, 0021853, 0045163, 0071206, 0007612, 0000226, 0045665, 0001764, 0060168, 0010954, 0031623, 0048710, 0031133, 0048168;04514;;;;1q32.1;1
SEPP1;HS052085;0.0163;2329;2;0;562;1;226;6414;0005576, 0005615, 0008430, 0007420, 0040007, 0007626, 0009791, 0006979, 0001887, 0019953;;;;;5q31;5
GRIK2;HS045842;0.0163;1583;2;0;568;1;226;2898;0030054, 0005887, 0032983, 0043025, 0045211, 0042734, 0005234, 0015277, 0001662, 0006874, 0006886, 0043524, 0051967, 0050806, 0019228, 0060079, 0060080, 0048169, 0048172, 0007268, 0035249;04724, 04080;;;;6q16.3;6
PNMA2;HS039981;0.0162;1039;1;0;582;1;226;10687;0005730, 0006915;;;;;8p21.2;8
KCNIP3;HS046168;0.0160;1745;1;0;612;1;226;30818;0005829, 0005783, 0005794, 0005634, 0005886, 0005509, 0003677, 0005267, 0015459, 0003714, 0005244, 0006915, 0007610, 0006886, 0000122, 0043523, 0006357, 0048265, 0019233, 0007165, 0006351;;;;;2q21.1;2
RTN4R;HS052463;0.0159;1919;1;0;617;1;226;65078;0031225, 0009986, 0005783, 0005886, 0004872, 0007409, 0050771, 0048011;;;;;22q11.21;22
CYP3A4;HS038002;0.0158;22376;3;0;7543;2;226;1576;0009986, 0005789, 0016021, 0047638, 0034875, 0020037, 0005506, 0016712, 0019825, 0050591, 0005496, 0033780, 0050649, 0070576, 0030343, 0009822, 0008209, 0042738, 0046483, 0016098, 0070989, 0006706, 0006805;00830, 00591, 00980, 00982, 05204, 00983, 04976, 00140;;;;7q21.1;7
TGFBI;HS053000;0.0156;2528;3;0;661;1;226;7045;0005615, 0070062, 0005886, 0005578, 0050840, 0005178, 0001525, 0007155, 0008283, 0030198, 0007162, 0050896, 0007601;;;;;5q31;5
SLC26A4;HS049237;0.0153;3827;8;0;718;1;226;5172;0016324, 0031526, 0016021, 0015108, 0015111, 0008271, 0015116, 0006885, 0032880, 0007605, 0008272;04918;;;;7q31;7
GLI2;HS045250;0.0148;2224;1;0;802;1;226;2736;0005737, 0016020, 0031512, 0016607, 0005634, 0003682, 0043565, 0003700, 0044212, 0008270, 0006915, 0007411, 0048754, 0008283, 0071407, 0021696, 0090103, 0048589, 0048566, 0042733, 0009913, 0021508, 0060322, 0007507, 0007442, 0001701, 0001822, 0030324, 0030879, 0060603, 0032331, 0000122, 0060032, 0042475, 0002076, 0001649, 0021983, 0045740, 0045666, 0033089, 0045944, 0060513, 0009954, 0008589, 0009612, 0001501, 0060831, 0021938, 0021776, 0021775, 0021965, 0006351;05200, 04390, 04340, 05217;;;;2q14;2
ASCL1;HS047997;0.0146;2611;1;0;829;1;226;429;0043025, 0005634, 0003690, 0070888, 0043565, 0003700, 0000989, 0061104, 0061103, 0071259, 0021954, 0021987, 0021892, 0021879, 0060487, 0061100, 0043066, 0045665, 0045892, 0007400, 0007405, 0048665, 0001764, 0003359, 0007219, 0060166, 0014003, 0007389, 0045787, 2000179, 0050769, 0043525, 0045666, 0045747, 0045944, 0060165, 0070849, 0051593, 0010226, 0032526, 0021527, 0021530, 0061102, 0060163, 0048485, 0006351, 0021750;;;;;12q23.2;12
IRAK1;HS046948;0.0144;2514;4;0;871;1;226;3654;0005829, 0010008, 0045323, 0005811, 0005634, 0005524, 0004704, 0042803, 0004842, 0000187, 0007250, 0071456, 0045087, 0070498, 0007254, 0031663, 0002755, 0043066, 0032088, 0048011, 0070423, 0043123, 0051092, 0048661, 0045944, 0045893, 0046777, 0051259, 0001959, 0032494, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0007178, 0035666;05142, 04722, 05140, 04620, 05162, 05152, 05145, 05169, 04210, 04064, 05133;;;;Xq28;X
FMR1;HS043936;0.0143;5319;8;0;882;1;226;2332;0005737, 0010494, 0043198, 0043197, 0005845, 0071598, 0005730, 0005654, 0045202, 0003729, 0007417, 0051028, 0045947;03013;;;;Xq27.3;X
NEUROD1;HS048392;0.0141;2349;1;0;940;1;226;4760;0005737, 0005654, 0003682, 0003690, 0070888, 0046982, 0001105, 0043565, 0003700, 0035881, 0009952, 0071333, 0021549, 0021542, 0048562, 0031018, 0035883, 0042593, 0048839, 0030073, 0046426, 2000675, 0007263, 0006913, 0003326, 0003329, 0043065, 0045666, 0051091, 2000679, 0071156, 0050796, 0060730, 0042493, 0009749, 0023019;04950;;;;2q32;2
FOS;HS044092;0.0140;70599;12;0;23619;3;226;2353;0005829, 0005783, 0016020, 0043005, 0005654, 0005667, 0003690, 0043565, 0003700, 0044212, 0007568, 0071277, 0031668, 0032870, 0034614, 0001661, 0006306, 0038095, 0007565, 0006954, 0045087, 0002755, 0007399, 0045944, 0045893, 0051090, 0006357, 0051591, 0009409, 0051412, 0034097, 0042493, 0009629, 0009416, 0032496, 0009612, 0032570, 0009636, 0035914, 0030431, 0060395, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006366, 0007179, 0035666;05133, 04725, 04713, 04728, 05132, 05031, 04915, 05161, 05323, 04662, 05142, 04668, 04010, 05200, 05140, 04380, 05210, 05166, 04620, 04660, 05168, 04917;;;;14q24.3;14
CKM;HS040692;0.0139;1715;1;0;985;1;226;1158;0005829, 0005524, 0004111, 0034641, 0006600, 0046314;01100, 00330;;;;19q13.32;19
SOD3;HS052686;0.0138;4242;6;0;992;1;226;6649;0005829, 0031012, 0005615, 0005739, 0005634, 0005802, 0005507, 0008201, 0004784, 0008270, 0019430, 0046688, 0001666;;;;;4p15.2;4
EIF2AK3;HS056511;0.0138;2255;1;0;1007;1;226;9451;0005789, 0016021, 0005524, 0004694, 0006919, 0006987, 0030282, 0019722, 0002063, 0031018, 0007029, 0006983, 0045444, 0030073, 0048009, 0007595, 0031642, 0032057, 0032092, 0009967, 0046777, 0051260, 0019217, 0032933, 0006412, 0006926;04141, 05162, 05164, 04932, 05160, 05169, 05168, 05010;;;;2p12;2
TP53INP2;HS051454;0.0135;3016;1;0;1078;1;226;58476;0005776, 0031410, 0005829, 0005634, 0016605, 0000045, 0001649, 0010508, 0045893;;;;;20q11.22;20
MT-ATP6;HS085708;0.0130;2086;2;0;1194;1;226;4508;0016021, 0000276, 0015078, 0022857, 0006200, 0042776, 0022904;00190, 05010, 05012, 01100, 05016;;;;;placenta
FUT2;HS044308;0.0128;2722;1;0;1237;1;226;2524;0032580, 0030173, 0008107, 0042355, 0006486;01100, 00601, 00603;;;;19q13.3;19
EPHX1;HS043123;0.0128;4183;1;0;1244;1;226;2052;0005789, 0016021, 0033961, 0004301, 0019439, 0014070, 0009636;00980, 05204, 04976;;;;1q42.1;1
ABCC8;HS052834;0.0125;4306;3;0;1324;1;226;6833;0008076, 0005524, 0042626, 0015079, 0008281, 0006200, 0005975, 0006112, 0050796, 0007268;04911, 04930, 02010;;;;11p15.1;11
THRB;HS039009;0.0125;4926;7;0;1345;1;226;7068;0005654, 0031490, 0003677, 0043565, 0003707, 0070324, 0004887, 0003714, 0008270, 0008050, 0007621, 0000122, 0009887, 0045944, 0008016, 0007605, 0006367;04080;;;;3p24.2;3
PDX1;HS038411;0.0124;5185;1;0;1357;1;226;3651;0005829, 0005634, 0003682, 0001046, 0003700, 0007417, 0051594, 0048565, 0031017, 0006091, 0042593, 0006006, 0030073, 0001889, 0016331, 0008285, 0000122, 0007263, 0009887, 0031100, 0010260, 0010942, 0008284, 0043388, 0032024, 0045944, 0010157, 0034097, 0042493, 0070542, 0051384, 0043201, 0035094, 0033273, 0009611, 0007224, 0048863, 0006366, 0060290, 0003309;04911, 04950, 04930;;;;13q12.1;13
SLC2A2;HS052485;0.0122;3778;2;0;1447;1;226;6514;0005903, 0005737, 0005887, 0055056, 0033300, 0005355, 0005975, 0031018, 0006112, 0050796, 0044281;04911, 04917, 04930, 04950, 04973;;;;3q26.1-q26.2;3
CTSH;HS042113;0.0119;3359;1;0;1521;1;226;1512;0001669, 0097208, 0005829, 0005615, 0005764, 0001520, 0004177, 0008656, 0004197, 0030108, 0004252, 0070324, 0019882, 0010815, 0097067, 0060448, 0070371, 0002764, 0033619, 0001656, 0043066, 0010813, 0045766, 0008284, 0010634, 0010628, 0031648, 0032526, 0007283, 0043129, 0001913, 0031638;04142;;;;15q25.1;15
ABCC2;HS041010;0.0117;7259;1;0;1597;1;226;1244;0016324, 0005887, 0046581, 0005524, 0042626, 0008514, 0030644, 0006855, 0015732, 0046685, 0009408, 0031427, 0006979, 0070327;02010, 04976;;;;10q24;10
SLC5A5;HS052512;0.0117;6355;1;0;1603;1;226;6528;0016021, 0005634, 0005886, 0015111, 0008507, 0034641, 0071320, 0071371, 0006590;04918;;;;19p13.11;19
CYP3A5;HS042283;0.0117;6279;2;0;1610;1;226;1577;0005789, 0070330, 0020037, 0005506, 0004497, 0019825, 0009822, 0042737, 0070989, 0044281, 0008202, 0006805;00140, 00830, 00980, 05204, 00982;;;;7q21.1;7
TF;HS052977;0.0115;63539;6;0;28509;3;226;7018;0016324, 0009925, 0005905, 0005769, 0030139, 0010008, 0005576, 0005770, 0005739, 0048471, 0055037, 0034774, 0008199, 0006879, 0030168, 0002576, 0033572, 0055085;04978, 04066;;;;3q22.1;3
SMARCA1;HS052610;0.0113;4429;1;0;1760;1;226;6594;0090537, 0000790, 0016589, 0036310, 0005524, 0003682, 0003677, 0004386, 0043044, 0007420, 0030182, 0045893, 2000177, 0006351;;;;;Xq25;X
PRL;HS050699;0.0112;168797;6;0;47786;4;226;5617;0005576, 0030141, 0005148, 0008283, 0007623, 0007565, 0060397, 0007595, 0033555, 0042698, 0007567, 0050679, 0046427, 0040014, 0030278, 0042493, 0032355, 0045471, 0032496, 0007584, 0007262;04060, 04917, 04080, 04630, 04151;;;;6p22.3;6
SLC6A2;HS052517;0.0112;5517;1;0;1780;1;226;6530;0005887, 0005334, 0048265, 0007268;;;;;16q12.2;16
PTCH1;HS051083;0.0111;5704;1;0;1821;1;226;5727;0005901, 0016021, 0043231, 0030496, 0048471, 0072372, 0015485, 0008158, 0008201, 0007420, 0001658, 0061005, 0072203, 0071397, 0009953, 0030326, 0008544, 0042593, 0003007, 0035137, 0043616, 0060603, 0060644, 0051782, 0050680, 0040015, 0045668, 0043433, 0045879, 0000122, 0021997, 0001843, 0021532, 0009887, 0060037, 0010875, 0016485, 0072661, 0007346, 0032880, 0072001, 0010157, 0007224, 0060831, 0061053, 0021522;05200, 05205, 05217, 04340;;;;9q22.3;9
KCNJ11;HS047130;0.0111;5159;3;0;1842;1;226;3767;0008282, 0005783, 0005739, 0030315, 0008076, 0005524, 0015272, 0030955, 0006112, 0006006, 0046676, 0010107, 0042391, 0033198, 0042493, 0033574, 0044281, 0007268;04911, 04930;;;;11p15.1;11
IL4I1;HS038167;0.0110;4427;1;0;1869;1;226;259307;0005576, 0005764, 0031965, 0001716;00270, 00350, 00280, 00400, 00360, 01100, 00250, 00380;;;;19q13.3-q13.4;19
IGF1;HS085640;0.0108;200476;7;0;49085;4;226;3479;0016942, 0005886, 0031093, 0005179, 0005178, 0001974, 0035630, 0048754, 0006928, 0044267, 0050650, 0006260, 0031017, 0010001, 0009441, 0048839, 0048009, 0048286, 0060463, 0060426, 0030879, 0035264, 0014896, 0007517, 0045445, 0051450, 0014904, 0060766, 0008285, 0070373, 2001237, 0090201, 0034392, 0048015, 0030168, 0002576, 0042104, 0070886, 0010613, 0021940, 0043388, 0045740, 0050679, 0048146, 0046326, 0045725, 0045821, 0043568, 0043410, 0045840, 2000288, 0045669, 0014068, 0033160, 0051897, 0046579, 0014911, 0048661, 0045944, 0042523, 0060527, 0060736, 0060741, 0030166, 0007265, 0032878, 0040014, 0014834, 0060509, 0060510, 0030104;04066, 04114, 04730, 04151, 04510, 05200, 04914, 04913, 05414, 04960, 05218, 05410, 04115, 04015, 05205, 04150, 05215, 04014, 05202, 05214;;;;12q23.2;12
CFLAR;HS055665;0.0105;6739;1;0;2107;1;226;8837;0005829, 0031264, 0097342, 0004197, 0008047, 0097190, 0019048, 0043066, 1902042, 1901740, 0043123, 0051092, 0006508, 2001239, 0060544, 0014842, 0014732, 0007519, 0043403, 0014866;04668, 05142, 04210, 04064;;;;2q33-q34;2
TNFRSF25;HS039299;0.0103;4612;1;0;2215;1;226;8718;0005829, 0005576, 0005887, 0005031, 0042981;04060;;;;1p36.2;1
NGF;HS048426;0.0100;95576;8;0;31757;3;226;4803;0005768, 0005576, 0005615, 0005796, 0005057, 0000186, 0007202, 0008344, 0008625, 0006954, 0007613, 0043066, 0045786, 0043524, 0032455, 0031175, 0048011, 0007422, 0048015, 0043065, 0045773, 0050772, 0010628, 0045666, 0051388, 0031954, 0051091, 2000648, 0007265, 0043281, 0046928, 0042493, 0051602, 0051384, 0032496, 0009612, 0035094, 0010193, 0043434, 0009314, 0019233;04010, 04014, 04210, 04722, 04151, 04015;;;;1p13.1;1
NKX2-1;HS053032;0.0100;4890;2;0;2344;1;226;7080;0005654, 0005667, 0003705, 0043565, 0003700, 0044212, 0048646, 0007411, 0021795, 0021892, 0060486, 0031128, 0007492, 0060441, 0021798, 0021877, 0021759, 0021766, 0033327, 0007626, 0060430, 0042696, 0030336, 0010719, 0000122, 0030512, 0001764, 0048709, 0006644, 0021983, 0045944, 0009725, 0030878, 0060510;;;;;14q13;14
GRIA1;HS045808;0.0099;6048;1;0;2430;1;226;2890;0032281, 0030054, 0009986, 0032590, 0043197, 0030666, 0005789, 0043025, 0014069, 0045211, 0008021, 0004971, 0005234, 0015277, 0030165, 0007616, 0031623, 0007268;05031, 04723, 05014, 04728, 04080, 04713, 04730, 05033, 04724, 04720;;;;5q31.1;5
AQP4;HS046916;0.0095;11476;6;0;2609;1;226;361;0016323, 0005911, 0005737, 0009897, 0005887, 0043234, 0030315, 0015288, 0015250, 0015670, 0071392, 0071346, 0007588, 0007565, 0042538, 0050891, 0007399, 0051260, 0070295, 0051384, 0009314, 0007605;04962, 04976;;;;18q11.2-q12.1;18
GAD1;HS044486;0.0094;7908;1;0;2707;1;226;2571;0061202, 0005886, 0016595, 0004351, 0030170, 0009449, 0006540, 0042136, 0007269, 0018352, 0042493;00250, 00430, 04727, 04940, 00650, 01100, 00410;;;;2q31;2
GRIN2B;HS045867;0.0090;7284;1;0;2928;1;226;2904;0030054, 0009986, 0017146, 0043005, 0014069, 0045211, 0008021, 0005262, 0005234, 0016594, 0004972, 0008270, 0001662, 0048266, 0050966, 0001701, 0007612, 0007611, 0007613, 0060079, 0048167, 0045471, 0007423, 0001964, 0001967, 0007268;04014, 04015, 04728, 05322, 04713, 04724, 05033, 04080, 04720, 05014, 05030, 05016, 05031, 05034, 05010;;;;12p12;12
LMNA;HS047659;0.0089;10084;2;0;2992;1;226;4000;0005829, 0005638, 0005635, 0005654, 0048471, 0005198, 0006987, 0006921, 0044267, 0071456, 0030951, 0007077, 0007084, 0007517, 0090343, 0034504, 0042981, 0030334, 0035105, 0055015;05412, 05410, 05414;;;;1q22;1
MAMLD1;HS039450;0.0089;6050;1;0;3038;1;226;10046;0005634, 0008584, 0006355, 0006351;;;;;Xq28;X
CALB2;HS053776;0.0087;7361;1;0;3130;1;226;794;0005737, 0005921, 0005509;;;;;16q22.2;16
HPSE;HS040090;0.0085;11090;1;0;3304;1;226;10855;0005576, 0043202, 0005765, 0045121, 0005634, 0004566, 0030305, 0046983, 0045545, 0005975, 0007160, 0006027, 0030200, 0030194, 0051798, 0033690, 0051897, 0010575, 0051797, 0061042;01100, 00531, 05205;;;;4q21.3;4
