Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
AP5B1;HS070265;0.0024;2818;1;0;1451;1;675;91056;0030119, 0005765, 0016197;;;;;11q13.1;11
PRKCZ;HS050579;0.0024;4389;1;0;1460;1;675;5590;0045179, 0016324, 0031252, 0005911, 0005737, 0005829, 0005768, 0045121, 0035748, 0005635, 0016363, 0048471, 0005886, 0043234, 0005923, 0005524, 0043560, 0015459, 0004697, 0004674, 0008270, 0031532, 0031584, 0032148, 0016477, 0030010, 0006954, 0008286, 0007616, 0060291, 0060081, 0000226, 0043066, 0051346, 0046627, 0050732, 0031333, 0018105, 0030168, 0008284, 0001954, 0070374, 2000463, 0046326, 0046628, 2001181, 2000667, 0032753, 2000664, 0051092, 2000553, 0045630, 0051291, 0070528, 0072659, 0007179, 0047496;04015, 04151, 04062, 04390, 04144, 04530, 04910, 04930;;;;1p36.33-p36.2;1
GPX1;HS045759;0.0024;62542;15;0;27334;5;675;2876;0005829, 0005739, 0004866, 0004602, 0060055, 0019369, 0043534, 0045454, 0001885, 0045444, 0006749, 0060047, 0042744, 0051702, 0008631, 0019372, 0051450, 0014902, 0043066, 0043154, 1902042, 0002862, 0090201, 0051897, 0018158, 0006144, 0006195, 0040029, 0033599, 0043523, 0061136, 0010332, 0033194, 0010269, 0009609, 0009636, 0009410, 0007605, 0048741, 0043403, 0001659, 0006641, 0009650, 0042311;00480, 04918, 05014, 00590, 05016;;;;3p21.3;3
CHRNA1;HS040520;0.0023;2089;1;0;1556;1;675;1134;0005892, 0030054, 0009986, 0031594, 0045211, 0042166, 0015464, 0004889, 0046716, 0007528, 0050905, 0007274, 0070050, 0019228, 0003009, 0048630;04080;;;;2q31.1;2
PTGER4;HS051100;0.0023;4144;1;0;1570;1;675;5734;0016021, 0005886, 0004957, 0007188, 0060348, 0071260, 0070371, 0007254, 0050710, 2000420, 0050728, 0033624, 0050715, 0050729, 0030278, 0051492, 0032496, 0042093;04080;;;;5p13.1;5
DKK1;HS043629;0.0023;5926;1;0;1572;1;675;22943;0005615, 0005886, 0008083, 0050750, 0048019, 0004871, 0000904, 0030326, 0001706, 0060325, 0030900, 0001942, 0001707, 0030514, 1901296, 2000726, 0042662, 0060394, 0033137, 0031333, 0048642, 0000122, 0090082, 0042663, 0002090, 0032526, 0090244;04310;;;;10q11.2;10
CDSN;HS039755;0.0022;4573;3;0;1691;1;675;1041;0001533, 0030057, 0005576, 0042803, 0016337, 0030216, 0043589;;;;;6p21.3;6
GNAQ;HS045285;0.0022;4188;2;0;1694;1;675;2776;0005834, 0005765, 0031965, 0031683, 0001664, 0005525, 0005096, 0003924, 0046872, 0004871, 0007202, 0007189, 0007610, 0048066, 0042733, 0021884, 0007215, 0007507, 0006469, 0016322, 0060158, 0030168, 0009791, 0050821, 0001508, 0035412, 0045634, 0001501;04540, 04713, 04916, 04915, 04270, 04912, 04730, 04724, 04971, 04970, 04972, 04015, 05143, 04725, 04726, 04911, 04261, 04020, 04723, 04720, 05010, 04961, 04918, 05142, 05146, 04728, 05016;;;;9q21;9
MTR;HS038568;0.0021;4607;1;0;1837;1;675;4548;0005829, 0031419, 0008898, 0008705, 0008270, 0034641, 0009235, 0032259, 0007399, 0042558, 0000096, 0006805;00670, 00450, 01230, 01100, 00270;;;;1q43;1
PLA2G7;HS053778;0.0021;5859;1;0;1847;1;675;7941;0034362, 0003847, 0047499, 0005543, 0044267, 0016042, 0034440, 0034374, 0034441, 0050729, 0090026;00565, 01100;;;;6p21.2-p12;6
ENO2;HS043061;0.0021;18935;14;0;7505;2;675;2026;0005829, 0043204, 0000015, 0001917, 0005886, 0000287, 0004634, 0006094, 0006096, 0044281;01230, 04066, 03018, 00010, 01100, 01200;;;;12p13;12
LRP1;HS047755;0.0021;5528;1;0;1880;1;675;4035;0005905, 0030666, 0005887, 0005765, 0005634, 0034185, 0005509, 0070325, 0042954, 0032403, 0004872, 0035909, 0043277, 0097242, 0008203, 2000587, 0014912, 0030178, 0007603, 0010875, 0006898, 0032956, 0032429, 0001523;05144, 05010;;;;12q13.3;12
MMP8;HS048020;0.0021;6416;1;0;1890;1;675;4317;0005615, 0005578, 0005509, 0004222, 0004252, 0008270, 0030574, 0022617, 0006508;;;;;11q22.3;11
SERPING1;HS053050;0.0020;6080;7;0;1930;1;675;710;0005615, 0031093, 0004867, 0008015, 0007597, 0006958, 0042730, 0045087, 0001869, 0030168, 0002576;05133, 04610;;;;11q12.1;11
GFAP;HS045002;0.0020;50568;7;0;21485;4;675;2670;0097449, 0044297, 0005829, 0005882, 0016020, 0005200, 0014002, 0060020, 0030198, 0045109, 0060291, 0010977, 0031102, 0010625, 0051580, 0009611;;;;;17q21;17
LPA;HS047725;0.0020;40741;15;0;7683;2;675;4018;0034358, 0004866, 0008201, 0004252, 0008015, 0006629, 0006869, 0042157, 0006508, 0006898, 0044281;;;;;6q26;6
AOC1;HS044699;0.0020;5138;6;0;1990;1;675;26;0005615, 0005777, 0005886, 0005923, 0005509, 0005507, 0052597, 0008144, 0008201, 0052598, 0052599, 0008131, 0052600, 0032403, 0048038, 0004872, 0005272, 0008270, 0009308, 0097185, 0071280, 0035874, 0071504, 0071420, 0046677, 0042493;00330, 00340, 00380;;;;7q36.1;7
TYMP;HS042810;0.0020;6381;1;0;2004;1;675;1890;0005829, 0004645, 0005161, 0016154, 0009032, 0001525, 0030154, 0006935, 0006260, 0000002, 0006206, 0046135, 0043097, 0006220;00983, 01100, 05219, 00240;;;;22q13.33;22
SLC8A1;HS052567;0.0019;5385;1;0;2026;1;675;6546;0016323, 0043197, 0005887, 0014704, 0005874, 0005739, 0030315, 0030018, 0030506, 0005432, 0044325, 0046872, 0007596, 1901660, 0070509, 0060402, 0055013, 0060048, 0086064, 0071313, 0071320, 0034614, 0035050, 0001892, 0003007, 0048747, 0010763, 0009791, 0051481, 0010881, 0002027, 0002028, 0002026, 0055119, 0044557, 0033198, 0042493, 0009749, 0042542, 0001666, 0007584, 0071436, 0097369, 0021537, 0014829;04961, 04260, 04020, 05414, 05410, 04974, 05412, 04978, 04261;;;;2p22.1;2
MAS1;HS047882;0.0019;3660;9;0;2027;1;675;4142;0009986, 0005887, 0004945, 0042277, 0017046, 0007250, 0009653, 0008283, 0071375, 0021766, 0008584, 0001933, 0008284, 0045740, 0060732, 0070528, 0050727, 0014823, 0042493, 0034698, 0007283;04080, 04614;;;;6q25.3-q26;6
RYR1;HS051862;0.0019;7400;1;0;2032;1;675;6261;0005938, 0031674, 0005887, 0030314, 0014701, 0005790, 0030315, 0014802, 0005509, 0005516, 0005219, 0005245, 0071313, 0006936, 0043931, 0003151, 0014808, 0001666, 0048741, 0043588;04713, 04730, 04020;;;;19q13.1;19
GC;HS044907;0.0019;7352;7;0;2037;1;675;2638;0005829, 0005576, 0005615, 0043202, 1902118, 0051183, 0042359, 0051180;;;;;4q12-q13;4
IL11;HS046887;0.0019;7499;4;0;2040;1;675;3589;0005737, 0005576, 0005615, 0008083, 0005142, 0030183, 0007267, 0045444, 0030219, 0046888, 0030168, 0008284, 0043410, 0033138, 0050731, 0045944;05323, 04630, 04060, 04640;;;;19q13.3-q13.4;19
ANGPT2;HS045573;0.0019;8844;1;0;2067;1;675;285;0042995, 0005615, 0005634, 0005886, 0046872, 0005102, 0001525, 0007596, 0071363, 0007281, 0072012, 0050900, 0060135, 0016525, 0043537, 0010812, 0050928, 0031100, 0045766, 0014823, 0009749, 0001666, 0009612, 0014070, 0009314, 0048014;04014, 04015, 04151, 04066;;;;8p23.1;8
AQP1;HS046882;0.0019;9185;4;0;2069;1;675;358;0016324, 0009925, 0031526, 0005737, 0005887, 0031965, 0042383, 0020003, 0051739, 0035379, 0015168, 0005223, 0030184, 0005267, 0015250, 0015696, 0015701, 0006884, 0071474, 0071320, 0071280, 0071549, 0070301, 0071456, 0071260, 0071288, 0071732, 0071300, 0071472, 0034644, 0033326, 0006182, 0030950, 0021670, 0085018, 0043066, 0043154, 0042476, 0030157, 0045766, 0048146, 0046878, 0003097, 0042493, 0035377;04964, 04976;;;;7p14;7
CD28;HS056442;0.0019;19895;2;0;7916;2;675;940;0005829, 0009897, 0005887, 0015026, 0042802, 0005070, 0097190, 0042089, 0007173, 0038095, 0008543, 0006959, 0045087, 0045060, 0048011, 0048015, 0046641, 0002863, 0045086, 0048304, 0045840, 0042102, 0045944, 0045727, 0045070, 0050690, 0045066, 0031295, 0016032;05416, 04660, 05323, 04672, 04940, 05320, 05162, 04514, 05332, 05322, 05330;;;;2q33;2
ANGPT1;HS045462;0.0019;8251;1;0;2111;1;675;284;0005615, 0045121, 0005902, 0005886, 0007171, 0007596, 0030154, 0031589, 0072012, 0030097, 0030210, 0001701, 0050900, 0007162, 2000352, 0043116, 0050918, 0043536, 0045785, 0070374, 0033138, 0050731, 0014068, 0051897, 0031398, 0002092, 0034394, 0014842, 0002040, 0048014;04151, 05323, 04014, 04015, 04066;;;;8q23.1;8
APOA2;HS046408;0.0019;5983;1;0;2126;1;675;336;0042627, 0005829, 0005769, 0005788, 0034366, 0034361, 0015485, 0017127, 0008035, 0055102, 0005319, 0031210, 0060228, 0042803, 0002526, 0033344, 0042632, 0008203, 0046340, 0034380, 0034384, 0034375, 0042157, 0034374, 0019048, 0060621, 0060695, 0002740, 0060192, 0050995, 0010903, 0031100, 0018206, 0006656, 0009395, 0033700, 0007603, 0010873, 0045416, 0050996, 0006457, 0018158, 0030300, 0031647, 0042493, 0043627, 0051384, 0009749, 0001523, 0043691, 0006641, 0034370;03320;;;;1q23.3;1
ADORA2A;HS041452;0.0018;6177;6;0;2167;1;675;135;0032279, 0030673, 0030425, 0012505, 0005887, 0043025, 0014069, 0045211, 0048786, 0042734, 0001609, 0007190, 0006915, 0048143, 0008015, 0007596, 0006171, 0007267, 0006968, 0007417, 0042755, 0006954, 0007626, 0046636, 0008285, 0043154, 0050728, 0040013, 0043524, 0006469, 0043116, 0048812, 0048011, 0006909, 0014057, 0010579, 2001235, 0014049, 0050714, 0035815, 0032230, 0051968, 0035810, 0060134, 0007205, 0051924, 0060079, 0060080, 0051881, 0014061, 0048167, 0006355, 0001975, 0031000, 0042493, 0007600, 0007271, 0001963, 0035249, 0042311;04015, 04080, 05034, 04270, 04020;;;;22q11.23;22
TIMP1;HS053028;0.0018;26114;11;0;8125;2;675;7076;0005604, 0005576, 0031093, 0046872, 0008191, 0007568, 0043249, 0022617, 0043066, 0051045, 1901164, 0030168, 0002576, 0008284, 0034097, 0043434;04066;;;;Xp11.3-p11.23;X
PPARD;HS049704;0.0017;8752;2;0;2408;1;675;5467;0005654, 0003677, 0008144, 0004879, 0070539, 0043565, 0003707, 0008270, 0060612, 0042640, 0097190, 0008366, 0030154, 0008283, 0031589, 0008203, 0046697, 0007566, 0006635, 0015908, 0006091, 0006006, 0015758, 0051546, 0043616, 0050680, 0000122, 0008284, 0045600, 0014068, 0045893, 0006367, 0042060;04310, 03320, 05221, 05200;;;;6p21.2;6
FURIN;HS048623;0.0017;6891;2;0;2427;1;675;5045;0009986, 0005796, 0000139, 0016021, 0045121, 0005886, 0005802, 0030140, 0046872, 0048406, 0042277, 0004252, 0004867, 0008283, 0030574, 0022617, 0032804, 0032911, 0032455, 0032902, 0048011, 0007219, 0043043, 0017187, 0051044, 0043687, 0006508, 0009966, 0032940, 0006465, 0007179, 0019082, 0019068;05164;;;;15q26.1;15
STX1A;HS052818;0.0017;6521;7;0;2477;1;675;6804;0042641, 0030054, 0005576, 0016021, 0043005, 0005886, 0030141, 0031201, 0030672, 0070044, 0070032, 0019855, 0017156, 0044267, 0006112, 0014047, 0006886, 0007269, 0045921, 0001956, 0050796, 0009629, 0044281, 0016081;04130, 05031, 04911, 04721;;;;7q11.23;7
RBFOX3;HS085126;0.0016;3588;1;0;2482;1;675;146713;0005737, 0043025, 0005634, 0003677, 0000166, 0003723, 0006397, 0000381, 0008380;;;;;17q25.3;17
AMBP;HS044607;0.0016;6535;1;0;2527;1;675;259;0009986, 0005576, 0005615, 0043231, 0005886, 0019855, 0046904, 0020037, 0019862, 0004867, 0036094, 0007155, 0007565, 0042167, 0019048, 0050777, 0046329, 0030163, 0018298;;;;;9q32-q33;9
AQP4;HS046916;0.0016;11476;1;0;2609;1;675;361;0016323, 0005911, 0005737, 0009897, 0005887, 0043234, 0030315, 0015288, 0015250, 0015670, 0071392, 0071346, 0007588, 0007565, 0042538, 0050891, 0007399, 0051260, 0070295, 0051384, 0009314, 0007605;04962, 04976;;;;18q11.2-q12.1;18
BACE1;HS044167;0.0016;10015;1;0;2644;1;675;23621;0030424, 0009986, 0030659, 0005783, 0005768, 0005794, 0005887, 0005802, 0004190, 0008798, 0050435, 0006509;05010;;;;11q23.2-q23.3;11
TGFBR2;HS053003;0.0016;5962;1;0;2649;1;675;7048;0005901, 0005829, 0009897, 0070022, 0005524, 0005539, 0046872, 0004702, 0046332, 0050431, 0005026, 0005024, 0034713, 0034714, 0032147, 0007568, 0006915, 0007420, 0060434, 0051216, 0007182, 0048565, 0007566, 0048701, 0035162, 0007369, 0007507, 0001701, 0002088, 0060463, 0060443, 0043011, 0060044, 0030512, 0031100, 0060021, 0060389, 0001569, 0018105, 0018107, 0002663, 0010634, 0002053, 0051138, 2000379, 0043415, 0048661, 0002666, 0002651, 0006898, 0070723, 0042493, 0043627, 0009749, 0009612, 0007584, 0023014, 0007224, 0060440, 0007179, 0001570, 0042060;04010, 04060, 04144, 04350, 04380, 04390, 05166, 05210, 05200, 04520, 05202, 05220, 05142, 05212;;;;3p22;3
PON1;HS049587;0.0015;14291;14;0;2662;1;675;5444;0043231, 0034366, 0004063, 0004064, 0005509, 0005543, 0042803, 0019439, 0046395, 0008203, 0046434, 0046470, 0051099, 0010875, 0032411, 0009605, 0009636;01100;;;;7q21.3;7
KCNH2;HS047109;0.0014;12313;7;0;2882;1;675;3757;0009986, 0005737, 0005635, 0008076, 0005251, 0005242, 0000155, 1902282, 0060048, 0035690, 0086010, 1902303, 1901381, 0071435, 0055075, 0086091, 0003064, 0060307, 0023014, 0007268;;;;;7q36.1;7
JAG1;HS042760;0.0014;6733;3;0;2967;1;675;182;0045177, 0005576, 0005887, 0005509, 0008083, 0005112, 0005198, 0001525, 0035909, 0042491, 0061309, 0003215, 0060411, 0001709, 0072017, 0061444, 0045446, 0030097, 0030216, 0072070, 0002011, 0045445, 0045599, 0045665, 2000737, 0007399, 0097150, 0007220, 0061314, 0045639, 0045747, 0045944, 0061156, 0003184, 0030334, 0042127, 0032495;04668, 04330;;;;20p12.1-p11.23;20
CYP11A1;HS042317;0.0014;8229;1;0;3009;1;675;1583;0030061, 0005759, 0043204, 0015485, 0008386, 0020037, 0005506, 0018879, 0006700, 0071236, 0071276, 0071320, 0044344, 0071372, 0071347, 0071222, 0071375, 0071560, 0071356, 0021549, 0008203, 0018894, 0006703, 0050756, 0060014, 0021766, 0033327, 0060135, 0007617, 0018958, 0018963, 0006701, 0001101, 0043279, 0051412, 0042493, 0060992, 0010332, 0033595, 0042542, 0017085, 0033591, 0009651, 0033197, 0014037, 0061370, 0042359, 0006805;00140, 01100, 04913;;;;15q23-q24;15
MAOB;HS047866;0.0014;7744;1;0;3020;1;675;4129;0016021, 0005743, 0005741, 0009055, 0050660, 0008131, 0014063, 0045964, 0010044, 0051412, 0042493, 0045471, 0032496, 0010269, 0009636, 0044281, 0006805;00260, 00330, 00360, 00982, 01100, 05030, 04728, 00350, 04726, 05031, 05034, 00380, 00340;;;;Xp11.23;X
TFAP2A;HS052979;0.0014;8602;1;0;3022;1;675;7020;0005813, 0005794, 0005634, 0003682, 0042803, 0000978, 0001078, 0001077, 0000979, 0000980, 0001105, 0001106, 0043565, 0003713, 0021506, 0071711, 0060349, 0071281, 0061303, 0010172, 0048701, 0035115, 0009880, 0048730, 0061029, 0060325, 0021884, 0042472, 0003334, 0001822, 0060235, 0072210, 0043066, 0008285, 0042059, 2000378, 0010944, 0014032, 0021623, 0003409, 0003404, 0003151, 0060021, 0030501, 0030335, 0043525, 0070172, 0045595, 0045664, 0010842, 0007605, 0048485, 0021559;;;;;6p24;6
CCR2;HS037929;0.0013;8602;5;0;3035;1;675;729230;0005829, 0030425, 0005887, 0043204, 0048471, 0016493, 0031727, 0004950, 0042803, 0001974, 0006968, 0002407, 0007204, 0006954, 0045087, 0007259, 0019048, 0007194, 0016525, 0043310, 0002829, 0046641, 2000464, 2000451, 2000473, 0090265, 0050729, 0032729, 0032743, 0090026, 2000439, 0010820, 0002827, 0042535, 0010574, 0035705;04060, 04062;;;;3p21.31;3
F2R;HS043197;0.0013;10372;1;0;3086;1;675;2149;0005901, 0005576, 0005794, 0005887, 0031594, 0031094, 0045211, 0001965, 0031681, 0015057, 0006919, 0000186, 0009653, 0002248, 0051482, 0007529, 0048873, 0008285, 0003105, 0043524, 1900134, 0030168, 0060155, 0030194, 0030335, 0008284, 0032967, 0070374, 0043123, 2000778, 2000484, 0046427, 0014068, 0051281, 0035025, 0045987, 0045893, 0045907, 0007205, 0032651, 0051930, 0051209, 0032496, 0007262, 0007260;04151, 04810, 04144, 04610, 04015, 04020, 04080;;;;5q13;5
OPRD1;HS048570;0.0013;6082;3;0;3211;1;675;4985;0043679, 0005737, 0032590, 0005887, 0045121, 0045211, 0031982, 0038046, 0007193, 0008344, 0071363, 0007187, 0006955, 0007218, 0007200, 0000060, 0051924, 0051930;04080;;;;1p36.1-p34.3;1
B3GAT1;HS045103;0.0012;6577;1;0;3267;1;675;27087;0000139, 0016021, 0015018, 0046872, 0008499, 0005975, 0030204, 0006486;00514;;;;11q25;11
HPSE;HS040090;0.0012;11090;2;0;3304;1;675;10855;0005576, 0043202, 0005765, 0045121, 0005634, 0004566, 0030305, 0046983, 0045545, 0005975, 0007160, 0006027, 0030200, 0030194, 0051798, 0033690, 0051897, 0010575, 0051797, 0061042;01100, 00531, 05205;;;;4q21.3;4
SCD;HS051908;0.0012;10233;2;0;3405;1;675;6319;0005783, 0005789, 0016021, 0005506, 0004768, 0006633;01040, 01212, 03320;;;;10q24.31;10
PGR;HS049321;0.0011;53109;3;0;17502;3;675;5241;0005741, 0005654, 0003677, 0004879, 0043565, 0005496, 0003707, 0008270, 0007267, 0002070, 0010629, 0001542, 0050847, 0050678, 0060748, 0006367;04114, 04914;;;;11q22-q23;11
TACR1;HS052862;0.0011;9421;1;0;3544;1;675;6869;0044297, 0009986, 0005737, 0030425, 0005887, 0016496, 0004995, 0002526, 0002118, 0003051, 0008306, 0048266, 0009582, 0042755, 0007204, 0006954, 0007616, 0007638, 0035106, 0007200, 0045760, 0045777, 0010634, 0050679, 0046887, 0002687, 0050671, 0035815, 0046878, 0051496, 0032224, 0032230, 0070474, 0043117, 0045907, 0014910, 0048660, 0010996, 0032355, 0045471, 0009408, 0043278, 0035094, 0010193, 0032570, 0060083, 0042713;05162, 04080, 04020;;;;2p12;2
ITGB2;HS046979;0.0011;29773;5;0;10437;2;675;3689;0008305, 0046872, 0004872, 0006915, 0007596, 0007267, 0007160, 0006954, 0045087, 0007229, 0007159, 0007275, 0030593, 0008360, 0050730, 0034142;04145, 05133, 05144, 04650, 04810, 05134, 04514, 05166, 05146, 05323, 05416, 05140, 04015, 04670, 05150, 04390, 05152;;;;21q22.3;21
CA2;HS053466;0.0011;8484;1;0;3653;1;675;760;0045177, 0030424, 0016323, 0005829, 0005615, 0005902, 0005886, 0004089, 0008270, 0038166, 0015701, 0015670, 0001822, 0002009, 0042475, 0006730, 0045780, 0032849, 2001150, 0045672, 0044070, 0051453, 0043627, 0009268, 0006950, 0010043, 0046903, 0044281;04964, 04966, 04971, 04972, 00910, 04976;;;;8q22;8
DNTT;HS042732;0.0011;5602;1;0;3656;1;675;1791;0005737, 0005634, 0003677, 0003912, 0003887, 0046872, 0006304;04640, 03450;;;;10q23-q24;10
LAP3;HS048777;0.0011;4357;3;0;3706;1;675;51056;0005737, 0005739, 0005634, 0005802, 0004177, 0000287, 0030145, 0008235, 0008270, 0006508;01100, 00330, 00480;;;;4p15.32;4
ICAM1;HS046447;0.0010;80518;13;0;25341;4;675;3383;0009897, 0005615, 0001772, 0005887, 0004888, 0001618, 0051856, 0033627, 0007569, 0071312, 0071333, 0071456, 0071347, 0071222, 0031669, 0071356, 0007157, 0060333, 0007159, 0050900, 0022614, 0019048, 0051926, 0001541, 0002693, 0051092, 0045429, 0045907, 0030155, 0008360, 0050776, 0001910, 0043200, 0001975, 0046688, 0042493, 0045471, 0034698, 0010212, 0014070, 0010477, 0009615, 0002291, 0002457, 0046813;04670, 04668, 04650, 04514, 04064, 05143, 05150, 05164, 05166, 05169, 05416, 05323, 05144;;;;19p13.3-p13.2;19
SREBF1;HS052747;0.0010;10826;1;0;3770;1;675;6720;0005829, 0005783, 0005789, 0012507, 0000139, 0016021, 0005635, 0005654, 0005634, 0043234, 0003682, 0043565, 0003700, 0032810, 0007568, 0044255, 0009267, 0008203, 0008286, 0008610, 0030324, 0046676, 0000122, 0045542, 0031065, 0045944, 0010867, 0019217, 0003062, 0006357, 0051591, 0042493, 0070542, 0032094, 0033762, 0009749, 0032570, 0032526, 0044281, 0006351;04932, 04910;;;;17p11.2;17
NTRK2;HS048510;0.0010;12311;3;0;3787;1;675;4915;0009986, 0005829, 0043197, 0010008, 0060076, 0030426, 0005887, 0043025, 0014069, 0045211, 0048786, 0043195, 0005524, 0048403, 0060175, 0042803, 0007190, 0007568, 0035584, 0021954, 0021987, 0007631, 0014047, 0007612, 0007616, 0060291, 0042490, 2000811, 0043524, 0007528, 0001764, 0048011, 0048709, 0048935, 0050772, 0008284, 0010628, 0043410, 0010976, 0014068, 0051968, 0046777, 0050773, 0046928, 0051896, 0032314, 0010996, 0046548, 0001570;04722, 04010, 05034;;;;9q22.1;9
HLA-DQB1;HS089126;0.0010;10578;5;0;3808;1;675;3119;0030669, 0010008, 0012507, 0000139, 0071556, 0005765, 0042613, 0005886, 0032588, 0032395, 0019886, 0002455, 0002381, 0060333, 0031295, 0050852;05145, 05150, 04672, 05152, 05164, 05332, 05323, 04940, 05168, 05166, 04612, 04514, 05140, 05321, 05330, 04145, 05310, 05169, 05322, 05320, 05416;;;;6p21.3;6
PF4;HS049287;0.0009;11807;4;0;3853;1;675;5196;0005576, 0005615, 0031093, 0008009, 0008201, 0019221, 0006955, 0030595, 0016525, 0045918, 2001240, 0045653, 0045347, 0030168, 0002576, 0010628, 0010744, 0045651, 0032760;04062, 04060;;;;4q12-q21;4
CTGF;HS042010;0.0009;21823;1;0;3925;1;675;1490;0005938, 0005801, 0005829, 0005615, 0005794, 0048471, 0005886, 0005578, 0008201, 0005520, 0001525, 0001502, 0030154, 0016477, 0007160, 0044255, 0035988, 0060401, 0006260, 0008544, 0070278, 0008543, 0007229, 0035556, 0030324, 0010629, 0010260, 0001503, 0060452, 0050867, 0010942, 0045597, 0008284, 0032967, 0043280, 0070374, 0070318, 0010628, 0046330, 0001934, 0051496, 0072593, 0001558, 0032330, 0043200, 0034059, 0032355, 0070542, 0009749, 0051385, 0043434, 0009611, 0044281, 0006367;04390;;;;6q23.1;6
HTR3A;HS038348;0.0009;10021;2;0;3973;1;675;3359;0030424, 0030054, 0005737, 0005887, 0043025, 0045211, 0051378, 0004993, 0005232, 0005249, 0071363, 0007586, 0042220, 0007268;04726;;;;11q23.1;11
CSH2;HS079533;0.0009;7633;4;0;4005;1;675;1442, 1443;0005576, 0046872, 0007565, 0060397;04060, 04080, 04630, 04151;;;;17q24.2;17
FGFR3;HS043502;0.0009;10846;1;0;4060;1;675;2261;0016023, 0005783, 0005576, 0005887, 0009898, 0005764, 0048471, 0005524, 0017134, 0005007, 0061144, 0060385, 0070977, 0022010, 0002062, 0035988, 0090102, 0048546, 0003416, 0001958, 0007173, 0072148, 0038095, 1902178, 0045087, 0060113, 0008286, 0007259, 0070307, 0002089, 0000165, 0002009, 0043066, 0048712, 0048640, 0050680, 0045839, 0045879, 0000122, 0048011, 0048015, 0043065, 0090263, 0045597, 0008284, 0001938, 0070374, 0090080, 0043552, 0010518, 0031398, 0042511, 0042517, 0046777, 0048678, 0035019, 0021762;04015, 04144, 04010, 04151, 04014, 05206, 05200, 04810, 05219;;;;4p16.3;4
HMGB1;HS046224;0.0009;22092;2;0;4062;1;675;3146;0009986, 0000793, 0005615, 0005654, 0042056, 0005125, 0003684, 0008301, 0003690, 0050786, 0003700, 0003697, 0006309, 0006288, 0002407, 0006265, 0002437, 0045087, 0001773, 2000426, 0017055, 0031175, 0043065, 0043280, 0043388, 0045944, 0033151;03410;;;;13q12;13
PSEN1;HS050784;0.0009;15259;8;0;4087;1;675;5663;0016324, 0030424, 0005938, 0009986, 0005813, 0035253, 0031410, 0043198, 0005789, 0070765, 0005794, 0000139, 0030426, 0005887, 0000776, 0005765, 0045121, 0005743, 0031594, 0043025, 0005640, 0048471, 0005791, 0005790, 0030018, 0004190, 0045296, 0005262, 0004175, 0000186, 0042987, 0042640, 0000045, 0034205, 0050435, 0001568, 0048854, 0021870, 0001708, 0016337, 0021795, 0015871, 0021904, 0030326, 0050673, 0001947, 0002244, 0035556, 0015813, 0006509, 0007613, 0006839, 0002573, 0043066, 0050771, 0007175, 0043524, 2000059, 0000122, 0051444, 0051402, 0048666, 0001764, 0007220, 0007219, 0043065, 0043085, 0050820, 0043406, 0032436, 0001921, 0009791, 0006486, 0016485, 0015031, 0042325, 0043393, 0060075, 0048167, 0051966, 0006974, 0006979, 0048705, 0043589, 0051563, 0001756, 0016080, 0002286, 0050852, 0048538;04722, 04330, 05010, 04310;;;;14q24.3;14
GAL;HS048799;0.0009;18786;1;0;4098;1;675;51083;0005576, 0005794, 0030141, 0005184, 0007631, 0030252, 0006954, 0030073, 0050672, 0007399, 0007218, 0043065, 0031943, 0042493, 0043627, 0032868, 0006939;04080;;;;11q13.3;11
PDC;HS048993;0.0009;6840;1;0;4157;1;675;5132;0015629, 0005737, 0005829, 0005634, 0001917, 0001750, 0004859, 0007186, 0007602, 0007601;04740;;;;1q25.2;1
CS;HS041737;0.0009;8215;1;0;4238;1;675;1431;0005759, 0004108, 0005975, 0044262, 0044281, 0006099;00630, 01200, 00020, 01210, 01230, 01100;;;;12q13.2;12
TRPV1;HS039091;0.0008;16504;1;0;4305;1;675;7442;0030054, 0032591, 0005887, 0045211, 0005524, 0005262, 0007166, 0007635, 0050955;04080;;;;17p13.2;17
ACACA;HS046198;0.0008;11395;1;0;4332;1;675;31;0005829, 0005739, 0003989, 0005524, 0004075, 0046872, 0006084, 0006768, 0006853, 0006112, 0006633, 0055088, 0035338, 2001295, 0044268, 0031325, 0051289, 0001894, 0019432;01100, 00620, 00640, 04910, 00061, 01212;;;;17q21;17
ITGAL;HS046974;0.0008;6086;1;0;4347;1;675;3683;0009897, 0001772, 0008305, 0046872, 0050798, 0007596, 0007157, 0006954, 0007229, 0007159, 0050900, 0050850, 0022409, 0042102, 0050776, 0007165, 0002291;04670, 04015, 04810, 05166, 05169, 04650, 04514, 05150, 05416, 05323, 05144;;;;16p11.2;16
IL1A;HS046857;0.0008;30046;5;0;11680;2;675;3552;0005829, 0005615, 0005507, 0005125, 0006915, 0008283, 0034605, 0019221, 0001660, 0006955, 0006954, 0008285, 2001240, 0045766, 0051781, 0050715, 0045086, 0045840, 0045944, 0010575, 0046688;04010, 04060, 04210, 04380, 04640, 05132, 05323, 05133, 05152, 04932, 05020, 05321, 04940, 05332, 05164, 05162, 05140;;;;2q14;2
